onset,index,event,diameter,diameter_3d,interpolated,orig_idx,diameter_pc,diameter_3dpc,diameter_m,diameter_3dm,reject
3821,22821.0,2.5,42.2379594520305,5.836002088121977,0.0,1586263760.319457,-2.2875042430775934,-2.2346432465223964,-1.440503567002539,-0.19629884081723992,0.0
3822,22822.0,2.5,42.23932220407209,5.836259655572907,0.0,1586263760.3277214,-2.279867893512929,-2.2262006308802578,-1.439140814960939,-0.19604127336630858,0.0
3823,22823.0,2.5,42.24119300775574,5.836588291932315,0.0,1586263760.3360815,-2.270866988981784,-2.21637789892394,-1.4372700112772927,-0.19571263700690414,0.0
3824,22824.0,2.5,42.24353303074509,5.8369821109879645,0.0,1586263760.3444932,-2.260614591672613,-2.2052965187712403,-1.4349299882879458,-0.19531881795125355,0.0
3825,22825.0,2.5,42.24629690144264,5.837434324729452,0.0,1586263760.3529952,-2.2492399984703644,-2.193093617490932,-1.4321661175903915,-0.19486660420976543,0.0
3826,22826.0,2.5,42.249434644687774,5.8379375304490475,0.0,1586263760.3614426,-2.2368842819881882,-2.179917250380984,-1.4290283743452428,-0.19436339849016873,0.0
3827,22827.0,2.5,42.2528933463201,5.838483957620162,0.0,1586263760.3699098,-2.2236966571402577,-2.165922569927352,-1.4255696727129317,-0.1938169713190533,0.0
3828,22828.0,2.5,42.25661854676169,5.839065671323412,0.0,1586263760.3783445,-2.209831520856212,-2.151268809057293,-1.4218444722713246,-0.1932352576158053,0.0
3829,22829.0,2.5,42.260555496794524,5.839674747900735,0.0,1586263760.3868015,-2.195445681096501,-2.136116631692215,-1.4179075222384994,-0.19262618103848222,0.0
3830,22830.0,2.5,42.264650359076434,5.840303433976899,0.0,1586263760.3953276,-2.180695484892743,-2.1206255398980534,-1.4138126599565948,-0.19199749496231797,0.0
3831,22831.0,2.5,42.268851220342796,5.84094427164053,0.0,1586263760.4036348,-2.165734127511458,-2.1049515690699088,-1.409611798690229,-0.19135665729868476,0.0
3832,22832.0,2.5,42.27310863348074,5.841590154172467,0.0,1586263760.4117703,-2.1507098091200665,-2.0892458682765804,-1.4053543855522739,-0.19071077476674966,0.0
3833,22833.0,2.5,42.27737560976025,5.84223430676941,0.0,1586263760.4201245,-2.1357649731694934,-2.073654301010047,-1.4010874092727654,-0.19006662216980771,0.0
3834,22834.0,2.5,42.28160729176439,5.842870229472786,0.0,1586263760.4287305,-2.1210361646005227,-2.058317513955245,-1.396855727268651,-0.189430699466429,0.0
3835,22835.0,2.5,42.285760552153576,5.843491637856251,0.0,1586263760.437145,-2.1066540249092904,-2.04337097007159,-1.3927024668794448,-0.1888092910829653,0.0
3836,22836.0,2.5,42.28979358132351,5.844092408812788,0.0,1586263760.4452932,-2.092743363027952,-2.02894492347572,-1.3886694377095137,-0.1882085201264285,0.0
3837,22837.0,2.5,42.2936654972513,5.8446665348762785,0.0,1586263760.4539006,-2.0794233080483613,-2.015164382486065,-1.3847975217817234,-0.1876343940629383,0.0
3838,22838.0,2.5,42.29733614124821,5.845208109416398,0.0,1586263760.4621387,-2.0668072182003265,-2.0021487589056473,-1.3811268777848114,-0.18709281952281714,0.0
3839,22839.0,2.5,42.30076626777993,5.845711370200088,0.0,1586263760.47079,-2.055001831268629,-1.9900107164034777,-1.3776967512531089,-0.18658955873912936,0.0
3840,22840.0,2.5,42.30391820115676,5.84617080836043,0.0,1586263760.4793172,-2.044105399814156,-1.9788540044173952,-1.374544817876257,-0.1861301205787879,0.0
3841,22841.0,2.5,42.30675681852596,5.846581320255006,0.0,1586263760.487462,-2.0342051239006564,-1.9687706326810035,-1.3717062005070564,-0.1857196086842107,0.0
3842,22842.0,2.5,42.309250590227926,5.84693836367536,0.0,1586263760.495726,-2.02537461549611,-1.9598381430779743,-1.3692124288051144,-0.18536256526385714,0.0
3843,22843.0,2.5,42.31137247405281,5.847238090661212,0.0,1586263760.504166,-2.017671992963976,-1.9521175767948236,-1.3670905449802155,-0.185062838278006,0.0
3844,22844.0,2.5,42.31310058486572,5.847477446891153,0.0,1586263760.5125012,-2.011138802911568,-1.94565231907931,-1.365362434167299,-0.18482348204806529,0.0
3845,22845.0,2.5,42.3144185805362,5.847654229616905,0.0,1586263760.5210373,-2.005799793699348,-1.9404678326827112,-1.3640444384968287,-0.18464669932231254,0.0
3846,22846.0,2.5,42.31531580595427,5.847767109865761,0.0,1586263760.529347,-2.0016632759804964,-1.9365720085278648,-1.3631472130787612,-0.1845338190734559,0.0
3847,22847.0,2.5,42.31578746412334,5.8478156565138875,0.0,1586263760.537865,-1.9987212877895004,-1.933955340770152,-1.3626755549096805,-0.18448527242532956,0.0
3848,22848.0,2.5,42.31583500892479,5.847800389066463,0.0,1586263760.546101,-1.9969490068910152,-1.9325903579400048,-1.3626280101082215,-0.18450053987275497,0.0
3849,22849.0,2.5,42.31546656783561,5.84772283220653,0.0,1586263760.554771,-1.9963038600205845,-1.93243075137217,-1.3629964511974029,-0.1845780967326851,0.0
3850,22850.0,2.5,42.31469708428422,5.8475855299554835,0.0,1586263760.5633316,-1.996725173815687,-1.933411031231553,-1.3637659347488085,-0.18471539898373165,0.0
3851,22851.0,2.5,42.31354811367899,5.847392011468982,0.0,1586263760.571439,-1.9981346652803997,-1.9354470003558812,-1.3649149053540344,-0.18490891747023344,0.0
3852,22852.0,2.5,42.31204739012684,5.847146724319231,0.0,1586263760.579694,-2.0004375622665482,-1.9384368559542018,-1.3664156289061844,-0.1851542046199872,0.0
3853,22853.0,2.5,42.31022826546051,5.846854948311009,0.0,1586263760.5881948,-2.0035241336659246,-1.9422627292051904,-1.3682347535725086,-0.1854459806282071,0.0
3854,22854.0,2.5,42.30812901697813,5.846522688856809,0.0,1586263760.5965478,-2.007271702183247,-1.9467927544622252,-1.3703340020548949,-0.18577824008240845,0.0
3855,22855.0,2.5,42.30579194450923,5.8461565381831235,0.0,1586263760.6050818,-2.0115473930396686,-1.9518839349212769,-1.372671074523801,-0.18614439075609399,0.0
3856,22856.0,2.5,42.30326223090942,5.845763499381933,0.0,1586263760.6132748,-2.01621163198533,-1.9573858386379708,-1.3752007881236028,-0.18653742955728284,0.0
3857,22857.0,2.5,42.3005866346272,5.8453507822278485,0.0,1586263760.62186,-2.021122109518494,-1.9631448619408824,-1.3778763844058248,-0.18695014671136995,0.0
3858,22858.0,2.5,42.297812129764544,5.844925588777285,0.0,1586263760.6301036,-2.02613787924803,-1.9690087155382094,-1.3806508892684826,-0.18737534016193233,0.0
3859,22859.0,2.5,42.294984644284725,5.844494913634964,0.03333333333333333,1586263760.638795,-2.031123235117874,-1.9748307218338705,-1.3834783747482968,-0.18780601530425275,0.0
3860,22860.0,2.5,42.29214799354464,5.844065375279235,0.03333333333333333,1586263760.64733,-2.0359511149723963,-1.9804736176503088,-1.3863150254883858,-0.18823555365998104,0.0
3861,22861.0,2.5,42.289342940427574,5.843643069603345,0.03333333333333333,1586263760.6554258,-2.040506147123676,-1.985812958648263,-1.389120078605461,-0.18865785933587126,0.0
3862,22862.0,2.5,42.2866062823028,5.843233432175024,0.03333333333333333,1586263760.6637447,-2.0446875197667986,-1.9907402867669386,-1.3918567367302266,-0.18906749676419224,0.0
3863,22863.0,2.5,42.28397007692916,5.842841125254461,0.03333333333333333,1586263760.6719916,-2.0484113123458614,-1.99516567494597,-1.3944929421038594,-0.18945980368475615,0.0
3864,22864.0,2.5,42.28146125129074,5.842469982364874,0.03333333333333333,1586263760.6804874,-2.0516116101283397,-1.9990189770793878,-1.397001767742266,-0.18983094657434355,0.0
3865,22865.0,2.5,42.27910164571967,5.842123015787109,0.03333333333333333,1586263760.6890783,-2.0542402597267917,-2.0022496672617347,-1.399361373313354,-0.19017791315210728,0.0
3866,22866.0,2.5,42.27690832094416,5.841802463229106,0.03333333333333333,1586263760.6973674,-2.0562657674615674,-2.00482576091579,-1.4015546980888656,-0.19049846571010967,0.0
3867,22867.0,2.5,42.27489401763364,5.841509859897089,0.03333333333333333,1586263760.705846,-2.057671726891653,-2.0067321746664004,-1.4035690013993767,-0.19079106904212803,0.0
3868,22868.0,2.5,42.27306781957964,5.84124614286824,0.03333333333333333,1586263760.7141035,-2.0584547017586305,-2.0079684584552617,-1.4053951994533782,-0.19105478607097834,0.0
3869,22869.0,2.5,42.271436039507094,5.841011788847227,0.03333333333333333,1586263760.7227695,-2.0586214923935837,-2.008545857924113,-1.4070269795259316,-0.19128914009199016,0.0
3870,22870.0,2.5,42.270003173484874,5.840806962650051,0.03333333333333333,1586263760.7311537,-2.0581861163572426,-2.008484054771423,-1.4084598455481492,-0.1914939662891656,0.0
3871,22871.0,2.5,42.26877269746898,5.840631643146152,0.03333333333333333,1586263760.7394342,-2.057167002546935,-2.007808104224603,-1.4096903215640506,-0.19166928579306416,0.0
3872,22872.0,2.5,42.26774761872823,5.840485712122268,0.03333333333333333,1586263760.7477221,-2.055584575325487,-2.006545780041658,-1.4107154003047955,-0.19181521681694952,0.0
3873,22873.0,2.5,42.26693088852379,5.840369019783339,0.03333333333333333,1586263760.7559679,-2.053459024074679,-2.004725146222474,-1.411532130509232,-0.19193190915587857,0.0
3874,22874.0,2.5,42.26632579556602,5.84028144517937,0.03333333333333333,1586263760.7646015,-2.0508081210173974,-2.0023722064096554,-1.4121372234670093,-0.19201948375984682,0.0
3875,22875.0,2.5,42.265936263128495,5.840222944475068,0.03333333333333333,1586263760.7730293,-2.0476454651853504,-1.9995089648456523,-1.412526755904527,-0.19207798446415042,0.0
3876,22876.0,2.5,42.26576679205809,5.84019355349161,0.03333333333333333,1586263760.7812548,-2.0439799305483115,-1.9961526555612266,-1.4126962269749375,-0.19210737544760795,0.0
3877,22877.0,2.5,42.265821854350456,5.840193316116375,0.03333333333333333,1586263760.7897992,-2.039816828813067,-1.9923166900114333,-1.4126411646825638,-0.1921076128228421,0.0
3878,22878.0,2.5,42.26610474834583,5.840222137929309,0.03333333333333333,1586263760.7981148,-2.035160698428086,-1.988013278795567,-1.4123582706871993,-0.1920787910099065,0.0
3879,22879.0,2.5,42.26661609859525,5.840279590097716,0.03333333333333333,1586263760.8067584,-2.030019221906022,-1.9832572194649025,-1.4118469204377795,-0.1920213388415012,0.0
3880,22880.0,2.5,42.26735237236345,5.840364715394987,0.03333333333333333,1586263760.8151362,-2.0244073196806145,-1.9780698682497444,-1.4111106466695769,-0.19193621354423013,0.0
3881,22881.0,2.5,42.268304877761025,5.840475900308674,0.03333333333333333,1586263760.823677,-2.0183501685992655,-1.9724820346106664,-1.410158141271995,-0.19182502863054193,0.0
3882,22882.0,2.5,42.269459471007764,5.840610844179212,0.03333333333333333,1586263760.8317273,-2.0118844417793476,-1.9665350954510037,-1.4090035480252519,-0.19169008476000557,0.0
3883,22883.0,2.5,42.27079685648565,5.840766608610582,0.03333333333333333,1586263760.8400595,-2.0050579799931465,-1.9602805414409847,-1.4076661625473608,-0.19153432032863396,0.0
3884,22884.0,2.5,42.272293293248566,5.840939720436127,0.03333333333333333,1586263760.8484628,-1.9979283616338785,-1.9537784340015747,-1.4061697257844537,-0.19136120850308955,0.0
3885,22885.0,2.5,42.273921653981155,5.841126321171441,0.03333333333333333,1586263760.8569853,-1.9905605559356399,-1.9470949620258096,-1.4045413650518794,-0.1911746077677757,0.0
3886,22886.0,2.5,42.275652832901294,5.841322365068459,0.03333333333333333,1586263760.8653488,-1.9830237361588676,-1.940299157108556,-1.402810186131732,-0.1909785638707584,0.0
3887,22887.0,2.5,42.27745744036421,5.8415238594301355,0.03333333333333333,1586263760.8739,-1.9753874601522996,-1.9334589585938358,-1.401005578668816,-0.1907770695090811,0.0
3888,22888.0,2.5,42.2793077039697,5.8417271353723175,0.03333333333333333,1586263760.8820894,-1.9677174229869399,-1.9266368488388628,-1.399155315063332,-0.1905737935668985,0.0
3889,22889.0,2.5,42.28117953833958,5.841929141115942,0.03333333333333333,1586263760.890756,-1.960070839546821,-1.9198851487199964,-1.397283480693428,-0.19037178782327488,0.0
3890,22890.0,2.5,42.28305471393049,5.8421277458701315,0.03333333333333333,1586263760.8991532,-1.9524915531050098,-1.9132410879360873,-1.3954083051025272,-0.1901731830690848,0.0
3891,22891.0,2.5,42.284922838227835,5.842322012744665,0.03333333333333333,1586263760.907401,-1.9450054526875618,-1.9067222490289206,-1.3935401808052064,-0.18997891619455123,0.0
3892,22892.0,2.5,42.28678260272401,5.842512362967816,0.03333333333333333,1586263760.9156885,-1.9376174775190347,-1.9003237017595185,-1.3916804163090137,-0.18978856597140112,0.0
3893,22893.0,2.5,42.28864181937914,5.842700564602349,0.03333333333333333,1586263760.924088,-1.9303115014693124,-1.8940181568364838,-1.3898211996538916,-0.1896003643368692,0.0
3894,22894.0,2.5,42.29051624716295,5.842889547616655,0.03333333333333333,1586263760.9324853,-1.9230532836507641,-1.8877593052771373,-1.3879467718700758,-0.18941138132256244,0.0
3895,22895.0,2.5,42.29242769781542,5.843083116695214,0.0,1586263760.9409986,-1.9157952798279694,-1.8814870610947285,-1.3860353212176124,-0.1892178122440012,0.0
3896,22896.0,2.5,42.29440205720842,5.843285653564138,0.0,1586263760.9493322,-1.908481572197947,-1.8751328905785623,-1.384060961824601,-0.18901527537507828,0.0
3897,22897.0,2.5,42.29646763419437,5.84350186777578,0.0,1586263760.9578276,-1.9010517760443177,-1.86862406238274,-1.3819953848386612,-0.18879906116343853,0.0
3898,22898.0,2.5,42.298653898015345,5.843736603659836,0.0,1586263760.9660792,-1.8934437778011541,-1.8618866958438895,-1.3798091210176706,-0.1885643252793822,0.0
3899,22899.0,2.5,42.30099051943245,5.843994689747796,0.0,1586263760.9746697,-1.8855955955012675,-1.8548479319155993,-1.3774724996005547,-0.18830623919141953,0.0
3900,22900.0,2.5,42.30350670847529,5.844280829257364,0.0,1586263760.983328,-1.8774464787792708,-1.8474373504856652,-1.374956310557734,-0.18802009968185213,0.0
3901,22901.0,2.5,42.30623089755249,5.844599540108454,0.0,1586263760.9915953,-1.8689371842516358,-1.8395875433336568,-1.3722321214805293,-0.18770138883076412,0.0
3902,22902.0,2.5,42.309190759785785,5.84495514489665,0.0,1586263760.999725,-1.860009435435969,-1.8312338193602262,-1.3692722592472408,-0.1873457840425674,0.0
3903,22903.0,2.5,42.3124134202664,5.845351790265998,0.0,1586263761.0080602,-1.85060487590113,-1.8223133523627453,-1.3660495987666117,-0.18694913867321816,0.0
3904,22904.0,2.5,42.315925608416414,5.845793457580515,0.0,1586263761.0165071,-1.8406641344622554,-1.8127644269782057,-1.3625374106166142,-0.18650747135870194,0.0
3905,22905.0,2.5,42.31975361023214,5.846283944436625,0.0,1586263761.0250313,-1.8301263835345087,-1.802526169698531,-1.3587094088008898,-0.18601698450259319,0.0
3906,22906.0,2.5,42.323923120441016,5.846826834936196,0.0,1586263761.0332983,-1.8189291647794656,-1.7915384726700636,-1.3545398985920067,-0.1854740940030217,0.0
3907,22907.0,2.5,42.328459078843366,5.84742547572666,0.0,1586263761.041817,-1.807008316616473,-1.7797418641530671,-1.3500039401896546,-0.18487545321255677,0.0
3908,22908.0,2.5,42.33338535297159,5.848082940551832,0.0,1586263761.0501435,-1.7942984330210803,-1.7670777383799237,-1.3450776660614323,-0.1842179883873863,0.0
3909,22909.0,2.5,42.33872410187821,5.848801958204465,0.0,1586263761.0587418,-1.7807343155436248,-1.753489463394286,-1.3397389171548102,-0.18349897073475072,0.0
3910,22910.0,2.5,42.344494825645306,5.849584800747681,0.0,1586263761.0672843,-1.7662534072972433,-1.7389244368349281,-1.333968193387713,-0.1827161281915368,0.0
3911,22911.0,2.5,42.350713208281974,5.8504331433058585,0.0,1586263761.0755394,-1.7507989492999874,-1.7233368941734701,-1.3277498107510417,-0.18186778563335856,0.0
3912,22912.0,2.5,42.357389851199315,5.8513479055038555,0.0,1586263761.0836875,-1.7343236100105324,-1.7066912626873043,-1.3210731678337158,-0.18095302343536124,0.0
3913,22913.0,2.5,42.3645289674382,5.852329082303308,0.0,1586263761.0920992,-1.7167933687992838,-1.688965855631238,-1.3139340515948181,-0.17997184663590907,0.0
3914,22914.0,2.5,42.372127111562946,5.853375575516182,0.0,1586263761.1005373,-1.6981914315948283,-1.670156655817247,-1.306335907470077,-0.17892535342303645,0.0
3915,22915.0,2.5,42.38017205490741,5.8544850439113665,0.0,1586263761.1090002,-1.678521864019009,-1.6502808237817148,-1.2982909641256053,-0.17781588502785134,0.0
3916,22916.0,2.5,42.3886419550629,5.85565379554539,0.0,1586263761.1173213,-1.657812479377265,-1.629379425598469,-1.289821063970113,-0.17664713339382765,0.0
3917,22917.0,2.5,42.39750498075249,5.856876747391381,0.0,1586263761.1258707,-1.6361164764261886,-1.607518843294465,-1.2809580382805315,-0.17542418154783546,0.0
3918,22918.0,2.5,42.40671952987427,5.858147472745979,0.0,1586263761.134105,-1.613512439539633,-1.5847904626967275,-1.271743489158751,-0.174153456193238,0.0
3919,22919.0,2.5,42.41623511121007,5.85945834569074,0.0,1586263761.1427984,-1.5901025898511552,-1.561308527160808,-1.2622279078229632,-0.1728425832484762,0.0
3920,22920.0,2.5,42.425993827642756,5.860800772543006,0.0,1586263761.1514,-1.5660095932185252,-1.537206475524411,-1.2524691913902715,-0.17150015639621022,0.0
3921,22921.0,2.5,42.43593223486134,5.86216547740583,0.0,1586263761.1595836,-1.5413725949503245,-1.5126324589734115,-1.2425307841716824,-0.17013545153338827,0.0
3922,22922.0,2.5,42.44598326320231,5.863542796661693,0.0,1586263761.167735,-1.5163432056372501,-1.4877448039525154,-1.2324797558307163,-0.16875813227752381,0.0
3923,22923.0,2.5,42.456077994117805,5.864922949770468,0.0,1586263761.176088,-1.4910817713988582,-1.4627078349983198,-1.2223850249152213,-0.16737797916875036,0.0
3924,22924.0,2.5,42.46614734702421,5.866296288755635,0.0,1586263761.184486,-1.4657535837871796,-1.4376878167953262,-1.2123156720088228,-0.1660046401835813,0.0
3925,22925.0,2.5,42.47612387354992,5.867653551152551,0.0,1586263761.19303,-1.4405244083747921,-1.4128484360875675,-1.2023391454831014,-0.16464737778666713,0.0
3926,22926.0,2.5,42.485943651116855,5.86898611740449,0.0,1586263761.2013805,-1.4155553517608968,-1.38834578877135,-1.192519367916173,-0.16331481153472704,0.0
3927,22927.0,2.5,42.495547948124745,5.870286229634217,0.0,1586263761.2099624,-1.3909980083000018,-1.3643237513284983,-1.1829150709082816,-0.16201469930499998,0.0
3928,22928.0,2.5,42.504884290603755,5.871547120021907,0.0,1586263761.2181692,-1.3669909881117916,-1.3409108353946244,-1.1735787284292714,-0.16075380891730956,0.0
3929,22929.0,2.5,42.5139068619858,5.8727630385689675,0.0,1586263761.2268498,-1.3436581177665334,-1.3182188308992664,-1.164556157047222,-0.15953789037024899,0.0
3930,22930.0,2.5,42.522576553057576,5.8739292261965,0.0,1586263761.2352111,-1.321107494809003,-1.2963423900693012,-1.1558864659754406,-0.15837170274271647,0.0
3931,22931.0,2.5,42.53086109358609,5.8750418970485185,0.0,1586263761.2434547,-1.2994302184066613,-1.2753583128659238,-1.1476019254469336,-0.1572590318906995,0.0
3932,22932.0,2.5,42.53873545198706,5.8760982594761195,0.0,1586263761.2517264,-1.278698365841605,-1.2553240590514894,-1.1397275670459686,-0.1562026694630974,0.0
3933,22933.0,2.5,42.54618238986411,5.877096562291783,0.0,1586263761.2601538,-1.2589626926810453,-1.2362759536306092,-1.1322806291689145,-0.15520436664743517,0.0
3934,22934.0,2.5,42.55319294132237,5.878036136123314,0.0,1586263761.2686298,-1.240250803779333,-1.2182278233382433,-1.125270077710643,-0.15426479281590352,0.0
3935,22935.0,2.5,42.559766595757694,5.878917400665473,0.0,1586263761.2770488,-1.2225664213565746,-1.2011706601431456,-1.1186964232753251,-0.153383528273744,0.0
3936,22936.0,2.5,42.56591105331715,5.879741819858392,0.0,1586263761.2855465,-1.2058900869976898,-1.1850736189884017,-1.1125519657158647,-0.15255910908082393,0.0
3937,22937.0,2.5,42.571641565579675,5.880511805277853,0.0,1586263761.2940285,-1.1901811993165416,-1.1698862500403389,-1.10682145345334,-0.15178912366136366,0.0
3938,22938.0,2.5,42.57697996635439,5.88123058053895,0.0,1586263761.302481,-1.1753810018339195,-1.155541609037588,-1.1014830526786288,-0.15107034840026803,0.0
3939,22939.0,2.5,42.58195356338393,5.88190202921644,0.0,1586263761.3110623,-1.1614159953241219,-1.1419597661007685,-1.0965094556490997,-0.15039889972277648,0.0
3940,22940.0,2.5,42.586594101694686,5.882530554660038,0.0,1586263761.31947,-1.14820119846167,-1.1290511728751198,-1.091868917338333,-0.14977037427917858,0.0
3941,22941.0,2.5,42.59093688723453,5.883120963848267,0.0,1586263761.327463,-1.1356430228765257,-1.116719645658904,-1.0875261317985012,-0.14917996509095102,0.0
3942,22942.0,2.5,42.5950199532227,5.883678359833826,0.0,1586263761.3357685,-1.1236420621523455,-1.1048652117214381,-1.0834430658103227,-0.14862256910539093,0.0
3943,22943.0,2.5,42.5988830517259,5.884208013171942,0.0,1586263761.3439791,-1.112096320288408,-1.0933872976622816,-1.0795799673071211,-0.148092915767275,0.0
3944,22944.0,2.5,42.60256630343977,5.884715188385445,0.0,1586263761.3529904,-1.1009052610282515,-1.0821886376181737,-1.0758967155932477,-0.14758574055377316,0.0
3945,22945.0,2.5,42.60610857777765,5.88520493397846,0.0,1586263761.3612132,-1.089974473344155,-1.0711797239918206,-1.072354441255368,-0.14709599496075673,0.0
3946,22946.0,2.5,42.609546007682944,5.885681890490684,0.0,1586263761.3693302,-1.0792198562576993,-1.0602827360810474,-1.0689170113500839,-0.14661903844853283,0.0
3947,22947.0,2.5,42.61291114570595,5.886150185334199,0.0,1586263761.3779101,-1.0685698561058572,-1.0494335070945142,-1.065551873327075,-0.1461507436050171,0.0
3948,22948.0,2.5,42.61623298357493,5.886613444333575,0.0,1586263761.3861115,-1.0579650774461427,-1.0385808780243062,-1.0622300354581025,-0.14568748460564135,0.0
3949,22949.0,2.5,42.61953758646139,5.887074885721419,0.0,1586263761.394763,-1.047356051278277,-1.0276842430323287,-1.0589254325716293,-0.14522604321779709,0.0
3950,22950.0,2.5,42.62284880124703,5.887537423243519,0.0,1586263761.4031942,-1.0367007980639338,-1.0167109086131625,-1.0556142177860046,-0.14476350569569735,0.0
3951,22951.0,2.5,42.62618859615414,5.888003719253157,0.0,1586263761.4118934,-1.025963421649347,-1.005634450362995,-1.0522744228788896,-0.14429720968606086,0.0
3952,22952.0,2.5,42.6295768773391,5.8884761672785295,0.0,1586263761.419741,-1.0151141110548854,-0.9944344167114496,-1.0488861416939292,-0.14382476166068658,0.0
3953,22953.0,2.5,42.63303083404537,5.888956809429033,0.0,1586263761.4283142,-1.004130390430018,-0.9830972658809931,-1.0454321849876573,-0.1433441195101835,0.0
3954,22954.0,2.5,42.63656401335734,5.889447213795271,0.0,1586263761.4366138,-0.9929990659427692,-0.9716180624653354,-1.0418990056756898,-0.1428537151439443,0.0
3955,22955.0,2.5,42.640185418516936,5.88994835221721,0.0,1586263761.4450605,-0.9817181240737384,-0.9600022144053606,-1.038277600516096,-0.1423525767220075,0.0
3956,22956.0,2.5,42.64389887233585,5.890460513992406,0.0,1586263761.453327,-0.9702980315148263,-0.948266663537131,-1.0345641466971718,-0.14184041494681002,0.0
3957,22957.0,2.5,42.64770279328781,5.890983277278908,0.0,1586263761.4618475,-0.9587620570726322,-0.9364401166937358,-1.0307602257452106,-0.14131765166031046,0.0
3958,22958.0,2.5,42.65159048157714,5.891515550438898,0.0,1586263761.4701135,-0.9471452759455284,-0.9245619939161125,-1.0268725374558787,-0.14078537850031891,0.0
3959,22959.0,2.5,42.655550924412445,5.892055683164116,0.0,1586263761.4787672,-0.935492203252423,-0.912680069347116,-1.0229120946205796,-0.14024524577510192,0.0
3960,22960.0,2.5,42.65956994897879,5.892601624661908,0.0,1586263761.4872162,-0.9238535741477507,-0.9008473088773651,-1.018893070054215,-0.13969930427730706,0.0
3961,22961.0,2.5,42.663631366425335,5.89315108172922,0.0,1586263761.4954731,-0.9122832917010498,-0.8891188887259117,-1.0148316526076788,-0.1391498472099969,0.0
3962,22962.0,2.5,42.66771776448226,5.8937016301884935,0.0,1586263761.5038114,-0.9008364976213552,-0.8775503320608539,-1.0107452545507514,-0.13859929875072233,0.0
3963,22963.0,2.5,42.67181086171739,5.894250767314665,0.0,1586263761.5121386,-0.8895689761896065,-0.866196967482311,-1.0066521573156395,-0.13805016162455228,0.0
3964,22964.0,2.5,42.67589158397179,5.89479592680558,0.0,1586263761.5205274,-0.8785373498947132,-0.8551141593432007,-1.0025714350612347,-0.13750500213363762,0.0
3965,22965.0,2.5,42.6799400535245,5.895334481016046,0.0,1586263761.5290573,-0.8677994525167064,-0.844357707947187,-0.9985229655085256,-0.13696644792317164,0.0
3966,22966.0,2.5,42.68393556920943,5.895863737940898,0.0,1586263761.537341,-0.857414663716709,-0.8339842545680646,-0.9945274498235922,-0.13643719099831855,0.0
3967,22967.0,2.5,42.687856625607104,5.896380936609295,0.0,1586263761.5458686,-0.8474440739710295,-0.8240516080425624,-0.9906063934259336,-0.135919992329922,0.0
3968,22968.0,2.5,42.69168110031344,5.896883259661678,0.0,1586263761.554139,-0.8379500555853235,-0.8146185483626927,-0.9867819187195823,-0.13541766927754056,0.0
3969,22969.0,2.5,42.69538672292306,5.897367883003199,0.0,1586263761.5627897,-0.8289948846507758,-0.8057436848558154,-0.983076296109971,-0.13493304593601876,0.0
3970,22970.0,2.5,42.698951816601074,5.897832063950101,0.0,1586263761.571229,-0.8206384965711726,-0.7974834239551433,-0.9795112024319667,-0.13446886498911517,0.0
3971,22971.0,2.5,42.70235627304795,5.898273262489429,0.0,1586263761.5794404,-0.8129355715631424,-0.7898892611820583,-0.9761067459850745,-0.1340276664497886,0.0
3972,22972.0,2.5,42.70558273398931,5.898689293051628,0.0,1586263761.5877466,-0.8059320951477243,-0.7830045314186415,-0.9728802850437127,-0.13361163588758834,0.0
3973,22973.0,2.5,42.708617819492865,5.899078487844651,0.0,1586263761.5960329,-0.7996619117637264,-0.7768610803824585,-0.969845199540155,-0.13322244109456474,0.0
3974,22974.0,2.5,42.71145306955457,5.899439826821358,0.0,1586263761.604577,-0.7941442355143593,-0.7714767885850943,-0.9670099494784533,-0.1328611021178587,0.0
3975,22975.0,2.5,42.714085294795396,5.899772989453965,0.0,1586263761.6130793,-0.7893828784037527,-0.7668547344899667,-0.9643777242376276,-0.1325279394852534,0.0
3976,22976.0,2.5,42.716516311474486,5.900078321027866,0.0,1586263761.621328,-0.7853671058525843,-0.7629839551357828,-0.9619467075585367,-0.13222260791135207,0.0
3977,22977.0,2.5,42.71875238929158,5.900356757138521,0.0,1586263761.6298714,-0.7820731414786383,-0.7598408487915077,-0.9597106297414546,-0.1319441718006968,0.0
3978,22978.0,2.5,42.72080385614921,5.900609768113582,0.0,1586263761.6381304,-0.7794651757725642,-0.7573900755598582,-0.9576591628838151,-0.13169116082563517,0.0
3979,22979.0,2.5,42.72268504645494,5.900839349680992,0.0,1586263761.6467144,-0.777495488829466,-0.7555845843030099,-0.9557779725780828,-0.13146157925822505,0.0
3980,22980.0,2.5,42.72441445122856,5.901048040996358,0.0,1586263761.6551893,-0.7761041401562362,-0.7543652444912167,-0.9540485678044563,-0.13125288794285714,0.0
3981,22981.0,2.5,42.72601482347424,5.901238938488677,0.0,1586263761.6634176,-0.7752189080988919,-0.7536607451541665,-0.9524481955587897,-0.13106199045054037,0.0
3982,22982.0,2.5,42.72751302374607,5.901415679357446,0.0,1586263761.6717572,-0.7747560605362279,-0.7533882806099764,-0.9509499952869584,-0.1308852495817713,0.0
3983,22983.0,2.5,42.728939456391714,5.901582374514252,0.0,1586263761.6801136,-0.7746223374195697,-0.7534553787814376,-0.9495235626413074,-0.13071855442496674,0.0
