x = temp. degC, y = integration time, z = pixel counts
z(x,y) = p00 + p10*x + p01*y + p20*x^2 + p11*x*y + p30*x^3 + p21*x^2*y
px_num	rmse	p00	p10	p01	p20	p11	p30	p21
757	79.2632	1410.12	22.2742	1.23046e-05	-1.16351	-2.46395e-06	0.0161913	9.63491e-08	
758	85.0767	1404.94	23.4977	1.28128e-05	-1.23149	-2.66444e-06	0.0172015	1.0732e-07	
759	63.0931	1424.76	19.3307	4.39703e-06	-0.981012	-2.40795e-06	0.0133662	6.32545e-08	
760	80.8569	1409.05	22.7828	1.12312e-05	-1.18902	-2.55368e-06	0.0165492	9.98874e-08	
761	81.405	1410.03	22.2263	1.38493e-05	-1.16975	-2.39921e-06	0.0163587	1.02833e-07	
762	86.6526	1403.81	23.5463	1.33978e-05	-1.23996	-2.58033e-06	0.017357	1.08945e-07	
763	87.742	1406.43	23.3547	1.47254e-05	-1.23974	-2.54945e-06	0.0174392	1.11903e-07	
764	84.9351	1407.58	23.0272	1.43164e-05	-1.215	-2.49578e-06	0.01702	1.0808e-07	
765	91.5278	1405.32	23.7309	1.61068e-05	-1.2743	-2.58359e-06	0.0180804	1.21755e-07	
766	91.7176	1404.21	24.0982	1.60162e-05	-1.29017	-2.59021e-06	0.0182577	1.20373e-07	
767	74.4277	1414.89	21.1792	1.09819e-05	-1.10205	-2.35655e-06	0.0152858	8.8462e-08	
768	71.0124	1422.17	19.812	1.07072e-05	-1.0323	-2.24242e-06	0.0143214	8.52805e-08	
769	77.3928	1410.4	21.9087	1.15979e-05	-1.13917	-2.42175e-06	0.0157912	9.34668e-08	
770	75.5704	1417.39	20.4971	1.23698e-05	-1.08172	-2.23944e-06	0.0151542	9.47083e-08	
771	82.2003	1408.81	22.5434	1.35153e-05	-1.18247	-2.45633e-06	0.0164932	1.02147e-07	
772	87.4055	1405.25	23.7551	1.39248e-05	-1.25352	-2.64266e-06	0.0175549	1.11522e-07	
773	75.6538	1415.35	21.2254	1.11806e-05	-1.10958	-2.35354e-06	0.0154368	9.09905e-08	
774	89.468	1402.05	24.2769	1.36807e-05	-1.28449	-2.66346e-06	0.018044	1.14845e-07	
775	70.4648	1420.62	19.6693	1.09894e-05	-1.02851	-2.19606e-06	0.0143011	8.5716e-08	
776	83.3944	1407.53	22.9538	1.31816e-05	-1.20661	-2.52891e-06	0.0168453	1.02989e-07	
777	68.4102	1418.25	20.5385	7.78441e-06	-1.05033	-2.37122e-06	0.01438	7.52432e-08	
778	79.8351	1411.07	22.0847	1.24762e-05	-1.1574	-2.45748e-06	0.0161262	9.91537e-08	
779	60.3762	1428.14	18.1122	5.1001e-06	-0.928	-2.19382e-06	0.012728	6.43104e-08	
780	71.6178	1416.09	20.7886	9.08808e-06	-1.0727	-2.393e-06	0.0148012	8.25958e-08	
781	85.1582	1406.54	23.2562	1.36074e-05	-1.22414	-2.53052e-06	0.0171223	1.06955e-07	
782	81.7465	1409.54	22.3746	1.35354e-05	-1.17921	-2.43441e-06	0.0164884	1.02341e-07	
783	84.5792	1411.98	22.7446	1.44913e-05	-1.20798	-2.46984e-06	0.0169025	1.07664e-07	
784	74.5834	1415.78	20.899	1.14742e-05	-1.09539	-2.31881e-06	0.0152434	9.19446e-08	
785	85.0245	1405.69	23.3241	1.38671e-05	-1.22998	-2.5407e-06	0.0172391	1.07489e-07	
786	82.1606	1411.14	21.9999	1.35163e-05	-1.16835	-2.40685e-06	0.0164653	1.04559e-07	
787	45.0196	1446.24	13.9595	3.87805e-06	-0.706391	-1.73703e-06	0.0095563	4.03274e-08	
788	82.0967	1407.22	22.9649	1.27243e-05	-1.19993	-2.53373e-06	0.0167082	1.00226e-07	
789	85.7124	1402.79	23.9311	1.36343e-05	-1.25481	-2.62031e-06	0.0175062	1.06828e-07	
790	90.9136	1400.49	24.7441	1.52119e-05	-1.3077	-2.67887e-06	0.018341	1.16108e-07	
791	84.0672	1407.04	23.3054	1.35391e-05	-1.22386	-2.54013e-06	0.0170858	1.05347e-07	
792	81.619	1412.87	21.9126	1.37315e-05	-1.16419	-2.39395e-06	0.0163774	1.05569e-07	
793	78.5554	1413.42	21.7624	1.2276e-05	-1.1437	-2.39339e-06	0.0159752	9.81646e-08	
794	75.1249	1409.04	22.6598	5.09841e-06	-1.15707	-2.69748e-06	0.0158702	8.01085e-08	
795	62.9292	1420.04	19.9568	2.55085e-06	-1.00798	-2.48409e-06	0.0136896	6.14086e-08	
796	81.5483	1409.06	22.5098	1.24787e-05	-1.18331	-2.49398e-06	0.0165274	1.02132e-07	
797	69.9007	1415.63	20.9316	7.89959e-06	-1.07762	-2.46901e-06	0.0148401	7.96093e-08	
798	90.2091	1401.39	24.5163	1.52804e-05	-1.29606	-2.66875e-06	0.0181662	1.1491e-07	
799	88.8986	1401.96	24.0654	1.49536e-05	-1.27181	-2.55617e-06	0.0178374	1.11637e-07	
800	76.9944	1416.77	20.6309	1.29752e-05	-1.08995	-2.27244e-06	0.0152552	9.76059e-08	
801	87.2126	1405.82	23.4191	1.48507e-05	-1.24457	-2.52837e-06	0.0175286	1.12354e-07	
802	92.2866	1402.32	24.1932	1.59424e-05	-1.29414	-2.60316e-06	0.0183183	1.20863e-07	
803	71.7751	1415.9	20.7019	1.04035e-05	-1.07431	-2.29366e-06	0.0148718	8.41383e-08	
804	91.8845	1398.98	24.8035	1.5642e-05	-1.3144	-2.6903e-06	0.0184818	1.18297e-07	
805	94.1203	1400.6	24.6411	1.61974e-05	-1.31638	-2.6856e-06	0.0186169	1.22428e-07	
806	87.4095	1403.18	23.9348	1.43311e-05	-1.25909	-2.60209e-06	0.017601	1.10378e-07	
807	82.3059	1406.59	23.5277	1.14246e-05	-1.22342	-2.64885e-06	0.0169767	9.91393e-08	
808	82.6535	1406.54	23.3172	1.19061e-05	-1.21744	-2.6143e-06	0.0169271	1.01033e-07	
809	86.363	1403.88	23.6805	1.38716e-05	-1.2472	-2.59386e-06	0.0174491	1.08553e-07	
810	75.3664	1414.63	21.4269	1.0152e-05	-1.11587	-2.42712e-06	0.0154921	9.08879e-08	
811	74.3658	1416.16	20.8461	1.10262e-05	-1.08896	-2.37381e-06	0.0151358	8.97418e-08	
812	83.0808	1403.84	23.7409	1.19231e-05	-1.23352	-2.64418e-06	0.0170941	1.00493e-07	
813	87.4271	1401.86	24.1003	1.38228e-05	-1.26393	-2.65206e-06	0.0176222	1.08866e-07	
814	90.3748	1402.11	24.3003	1.50808e-05	-1.28857	-2.64559e-06	0.0181279	1.172e-07	
815	87.1257	1404.5	23.7289	1.45766e-05	-1.25253	-2.56686e-06	0.0175515	1.10768e-07	
816	80.3689	1413.51	21.8059	1.35064e-05	-1.15078	-2.40482e-06	0.0161089	1.01452e-07	
817	83.378	1407.7	22.7704	1.3637e-05	-1.19894	-2.5058e-06	0.0167735	1.05539e-07	
818	65.15	1424.89	18.8395	5.74732e-06	-0.978654	-2.20245e-06	0.0135991	7.26627e-08	
819	75.8611	1415.41	21.6322	1.00705e-05	-1.12857	-2.46539e-06	0.0156722	9.15261e-08	
820	93.6204	1399.37	24.9447	1.59653e-05	-1.32855	-2.69116e-06	0.0187501	1.21153e-07	
821	82.8031	1404.25	23.6767	1.14829e-05	-1.22534	-2.65277e-06	0.016936	9.75386e-08	
822	86.5536	1407.92	23.2672	1.44382e-05	-1.23482	-2.53732e-06	0.0173623	1.10997e-07	
823	75.1131	1415.41	20.7753	1.21124e-05	-1.08933	-2.27279e-06	0.0151692	9.24957e-08	
824	84.4924	1407.06	23.0793	1.43731e-05	-1.21778	-2.48583e-06	0.0170459	1.06506e-07	
825	88.2512	1405.35	23.4765	1.51179e-05	-1.2489	-2.5414e-06	0.0175815	1.14559e-07	
826	88.0213	1405.51	23.8277	1.44097e-05	-1.25934	-2.5783e-06	0.0176475	1.11339e-07	
827	82.7912	1408.27	22.8444	1.3244e-05	-1.20266	-2.51353e-06	0.0168183	1.03317e-07	
828	87.6208	1404.88	23.4264	1.47985e-05	-1.2427	-2.54604e-06	0.0174435	1.11009e-07	
829	90.3269	1402.98	24.1776	1.51556e-05	-1.2859	-2.62834e-06	0.0181303	1.16416e-07	
830	95.1722	1403.4	24.1133	1.61955e-05	-1.30446	-2.63328e-06	0.0186081	1.24959e-07	
831	99.6324	1396.63	25.8852	1.67419e-05	-1.38898	-2.8283e-06	0.0197163	1.30428e-07	
832	92.146	1401.25	24.2936	1.57062e-05	-1.29668	-2.63451e-06	0.0183231	1.19555e-07	
833	98.2108	1395.91	25.7445	1.69848e-05	-1.37981	-2.78391e-06	0.0195464	1.28501e-07	
834	88.0249	1405.3	23.5671	1.47936e-05	-1.25223	-2.5739e-06	0.0176028	1.13292e-07	
835	76.4845	1415.99	21.0259	1.26697e-05	-1.1077	-2.32014e-06	0.015469	9.53768e-08	
836	81.3024	1412.1	22.083	1.35266e-05	-1.16686	-2.40386e-06	0.0163584	1.032e-07	
837	73.156	1418.36	20.4536	1.11084e-05	-1.06853	-2.28088e-06	0.0148632	8.80918e-08	
838	91.5895	1401.28	24.4403	1.54392e-05	-1.30209	-2.66275e-06	0.018385	1.19038e-07	
839	86.7	1407.72	23.0019	1.46609e-05	-1.22277	-2.51583e-06	0.0172091	1.11405e-07	
840	70.8203	1418.38	20.4061	1.03897e-05	-1.05706	-2.2819e-06	0.014619	8.1921e-08	
841	74.0358	1415.46	20.9288	1.03679e-05	-1.09138	-2.37003e-06	0.0151571	8.97556e-08	
842	63.5911	1424.27	19.2202	5.92815e-06	-0.982231	-2.27876e-06	0.0134424	6.78483e-08	
843	83.3034	1407.39	22.8826	1.32242e-05	-1.20151	-2.51461e-06	0.0167642	1.03691e-07	
844	82.4228	1404.69	23.1278	1.24727e-05	-1.20251	-2.57466e-06	0.0166775	9.80064e-08	
845	98.9688	1395.16	26.0489	1.667e-05	-1.39404	-2.82455e-06	0.0197496	1.2923e-07	
846	90.7288	1398.97	25.0232	1.43099e-05	-1.31664	-2.75829e-06	0.0184135	1.13468e-07	
847	77.8411	1410.2	22.3385	1.04256e-05	-1.15923	-2.53136e-06	0.0160566	9.1119e-08	
848	81.5463	1409.28	22.4002	1.21764e-05	-1.17859	-2.48063e-06	0.0164742	1.01824e-07	
849	78.1372	1412.61	21.7253	1.19779e-05	-1.14099	-2.41927e-06	0.015934	9.66234e-08	
850	85.1863	1401.84	24.1957	1.30151e-05	-1.25393	-2.67422e-06	0.0173413	9.98174e-08	
851	88.0293	1403.77	23.9003	1.45063e-05	-1.26514	-2.63917e-06	0.0177482	1.12802e-07	
852	91.5268	1399.16	24.7415	1.43084e-05	-1.30958	-2.73225e-06	0.0184333	1.17693e-07	
853	82.6794	1410.32	22.6495	1.33765e-05	-1.19274	-2.43173e-06	0.0166705	1.01535e-07	
854	88.7854	1401.41	24.2905	1.4562e-05	-1.28064	-2.67599e-06	0.0179528	1.11496e-07	
855	94.9175	1397.28	25.5148	1.58067e-05	-1.35431	-2.76789e-06	0.0190678	1.2107e-07	
856	94.9377	1396.55	25.6601	1.53644e-05	-1.36165	-2.81244e-06	0.0191719	1.22227e-07	
857	87.0968	1407.29	23.2699	1.49285e-05	-1.23655	-2.55833e-06	0.0173869	1.12523e-07	
858	83.6128	1410.39	22.4492	1.4165e-05	-1.19073	-2.43275e-06	0.0167307	1.07223e-07	
859	90.9284	1401.17	24.218	1.53718e-05	-1.28496	-2.63834e-06	0.0180696	1.15634e-07	
860	84.8473	1406.65	23.0108	1.38677e-05	-1.21875	-2.5141e-06	0.017088	1.07539e-07	
861	84.8618	1409.67	22.8024	1.34255e-05	-1.21047	-2.58111e-06	0.0170474	1.11949e-07	
862	90.0118	1402.48	24.2998	1.4889e-05	-1.28681	-2.63547e-06	0.0180677	1.14905e-07	
863	63.3062	1421.42	19.6635	5.35612e-06	-1.00001	-2.37325e-06	0.0136337	6.43162e-08	
864	72.9353	1416.88	20.7605	1.07063e-05	-1.07929	-2.35022e-06	0.0149382	8.58107e-08	
865	69.5739	1416.88	20.6672	7.37551e-06	-1.06127	-2.45153e-06	0.01457	7.83322e-08	
866	84.4471	1406.9	23.0653	1.2292e-05	-1.21838	-2.56254e-06	0.0170842	1.06026e-07	
867	93.8568	1399.21	25.155	1.59116e-05	-1.33827	-2.72737e-06	0.018863	1.20364e-07	
868	78.0046	1411.14	21.8362	1.15006e-05	-1.14002	-2.43738e-06	0.0158512	9.5848e-08	
869	96.8749	1395.78	25.8273	1.66728e-05	-1.37563	-2.77805e-06	0.0194002	1.25237e-07	
870	77.4729	1412.54	22.0768	1.10014e-05	-1.14852	-2.45108e-06	0.0159143	9.14087e-08	
871	89.3122	1406.12	23.6391	1.4704e-05	-1.25913	-2.61015e-06	0.0177461	1.14946e-07	
872	81.5075	1410.44	22.3041	1.26693e-05	-1.17834	-2.47982e-06	0.0164931	1.02772e-07	
873	45.8598	1447.42	13.6756	5.12735e-06	-0.705532	-1.65489e-06	0.00966901	4.67528e-08	
874	92.3423	1398.89	25.1655	1.39747e-05	-1.3341	-2.79164e-06	0.0187561	1.18437e-07	
875	93.2991	1400.25	24.7871	1.60718e-05	-1.31918	-2.67587e-06	0.0185721	1.20585e-07	
876	82.7667	1408.91	22.7116	1.3709e-05	-1.19519	-2.47807e-06	0.0166858	1.02964e-07	
877	84.3466	1407.94	22.9847	1.39758e-05	-1.21035	-2.5024e-06	0.0169105	1.06259e-07	
878	82.2793	1405.72	22.8565	1.30327e-05	-1.19799	-2.51491e-06	0.0166967	1.01341e-07	
879	95.4159	1398.65	25.1569	1.62246e-05	-1.34729	-2.72238e-06	0.0190924	1.24909e-07	
880	85.0074	1408.49	22.8568	1.4038e-05	-1.21318	-2.49734e-06	0.0170674	1.08175e-07	
881	83.2814	1412.72	22.1481	1.39605e-05	-1.1841	-2.41965e-06	0.0167186	1.08526e-07	
882	74.4527	1411.67	21.8986	8.91548e-06	-1.12866	-2.45568e-06	0.0155564	8.48983e-08	
883	93.0579	1402.33	24.3379	1.61599e-05	-1.30316	-2.64303e-06	0.0184411	1.22065e-07	
884	59.004	1429.68	17.4434	5.93254e-06	-0.901647	-2.08105e-06	0.0124465	6.21777e-08	
885	95.4181	1397.25	25.5722	1.64112e-05	-1.36055	-2.75334e-06	0.0191523	1.23393e-07	
886	67.842	1424.03	19.2101	8.88364e-06	-1.00324	-2.22992e-06	0.0139316	8.23353e-08	
887	88.7865	1406.61	23.526	1.45839e-05	-1.247	-2.99246e-06	0.0175089	1.19126e-07	
888	77.6888	1415.45	21.1307	1.21783e-05	-1.11443	-2.33124e-06	0.0155742	9.90773e-08	
889	70.5636	1418.69	20.4623	8.74479e-06	-1.05777	-2.36747e-06	0.0145947	8.11008e-08	
890	83.7243	1405.63	23.4071	1.2914e-05	-1.22705	-2.58548e-06	0.0170934	1.02603e-07	
891	84.6839	1409.18	22.6697	1.41427e-05	-1.20511	-2.47501e-06	0.0169714	1.08461e-07	
892	92.1148	1400.83	24.5546	1.57327e-05	-1.31009	-2.67423e-06	0.018485	1.20161e-07	
893	81.0845	1410.79	22.0937	1.36314e-05	-1.16794	-2.40695e-06	0.016346	1.02042e-07	
894	78.7632	1408.07	22.5922	6.57511e-06	-1.17275	-2.64834e-06	0.0162771	9.28445e-08	
895	69.5745	1424.1	19.5063	1.06429e-05	-1.01674	-2.16753e-06	0.0140826	8.2461e-08	
896	92.2818	1402.54	24.2715	1.57494e-05	-1.29704	-2.66293e-06	0.0183158	1.20021e-07	
897	79.0779	1414.73	21.5158	1.20399e-05	-1.13802	-2.4161e-06	0.0159452	9.93656e-08	
898	81.752	1409.09	22.2312	1.29933e-05	-1.17363	-2.46218e-06	0.0164375	1.0344e-07	
899	112.274	1498.58	3.61764	-1.13231e-05	-0.324667	-7.51507e-07	0.00528511	1.27139e-08	
900	79.3986	1405.9	22.806	9.90825e-06	-1.18469	-2.62614e-06	0.0164184	9.42408e-08	
901	71.0357	1416.27	21.0278	6.43166e-06	-1.08571	-2.48135e-06	0.0149647	8.25193e-08	
902	87.8707	1403.28	23.9786	1.44867e-05	-1.26735	-2.6061e-06	0.0177511	1.1024e-07	
903	87.0866	1404.24	23.8335	1.42557e-05	-1.25617	-2.59358e-06	0.0175902	1.08134e-07	
904	86.9818	1402.39	24.2411	1.24679e-05	-1.27006	-2.721e-06	0.0177031	1.05918e-07	
905	72.2143	1420.15	19.8339	1.16146e-05	-1.04924	-2.20162e-06	0.0146996	9.09392e-08	
906	84.8957	1404.84	23.4847	1.36659e-05	-1.23163	-2.58008e-06	0.0171572	1.06151e-07	
907	84.4399	1407.18	23.0672	1.35388e-05	-1.21831	-2.53316e-06	0.0170684	1.05539e-07	
908	88.0449	1402.14	24.3714	1.24325e-05	-1.28147	-2.71857e-06	0.0179014	1.08926e-07	
909	77.1049	1410.89	21.9991	1.02238e-05	-1.14189	-2.51479e-06	0.015792	9.20914e-08	
910	71.4847	1420.6	19.7996	1.03128e-05	-1.04012	-2.24568e-06	0.0145137	8.73525e-08	
911	83.2083	1406.59	23.1315	1.32424e-05	-1.21292	-2.53784e-06	0.0169121	1.02567e-07	
912	76.7556	1416.24	21.0835	1.26708e-05	-1.11269	-2.30612e-06	0.0155365	9.70954e-08	
913	102.351	1397.09	25.5166	1.76045e-05	-1.38904	-2.81209e-06	0.0199032	1.36603e-07	
914	79.7856	1411.91	22.0596	1.30382e-05	-1.15664	-2.41355e-06	0.0160855	9.81889e-08	
915	86.8348	1406.36	23.4969	1.44403e-05	-1.24492	-2.55769e-06	0.0174687	1.10393e-07	
916	75.7461	1417.31	20.4724	1.27352e-05	-1.0839	-2.25156e-06	0.0151797	9.45276e-08	
917	83.072	1410.16	22.4108	1.31523e-05	-1.18658	-2.49862e-06	0.0166409	1.05488e-07	
918	70.0361	1417.29	20.519	8.51234e-06	-1.05826	-2.38664e-06	0.014574	7.87849e-08	
919	85.2158	1407.52	23.3165	1.302e-05	-1.23089	-2.6039e-06	0.0172338	1.07569e-07	
920	83.1615	1402.72	24.2567	8.05158e-06	-1.25389	-2.82695e-06	0.0173271	9.62169e-08	
921	84.3298	1407.04	23.2837	1.35212e-05	-1.22499	-2.56242e-06	0.0171	1.0494e-07	
922	83.5182	1410	22.2897	1.4002e-05	-1.18596	-2.43978e-06	0.0167027	1.06613e-07	
923	98.0762	1397.94	25.4459	1.65797e-05	-1.36366	-2.75534e-06	0.0193216	1.26513e-07	
924	86.215	1405.87	23.5017	1.4273e-05	-1.24511	-2.55861e-06	0.0174703	1.09248e-07	
925	80.6782	1405.19	23.4601	1.10984e-05	-1.21205	-2.632e-06	0.0167163	9.36651e-08	
926	80.3787	1413.3	22.0075	1.31266e-05	-1.16038	-2.39979e-06	0.0162031	9.95365e-08	
927	79.3924	1414.29	21.4417	1.30667e-05	-1.13142	-2.34489e-06	0.0158321	9.89248e-08	
928	83.5363	1410.63	22.5812	1.35612e-05	-1.1958	-2.50682e-06	0.0167689	1.06243e-07	
929	89.4788	1406.25	23.3822	1.52172e-05	-1.2529	-2.57799e-06	0.0177199	1.17332e-07	
930	82.8104	1405.57	23.747	1.21044e-05	-1.23339	-2.63421e-06	0.0170633	9.79436e-08	
931	87.9589	1401.9	23.9216	1.47635e-05	-1.26166	-2.57684e-06	0.0176434	1.10094e-07	
932	74.1629	1417.89	20.7537	9.56623e-06	-1.08589	-2.31254e-06	0.0151046	8.7686e-08	
933	87.4285	1402.11	24.2416	1.36723e-05	-1.27541	-2.68085e-06	0.0178195	1.10446e-07	
934	51.0903	1477.69	7.66639	-4.48114e-06	-0.467154	-1.21029e-06	0.0069265	2.1948e-08	
935	80.5331	1413.45	21.5547	1.30853e-05	-1.14768	-2.38756e-06	0.0161671	1.01431e-07	
936	85.6918	1403.76	23.7043	1.35006e-05	-1.24757	-2.62026e-06	0.0174219	1.07878e-07	
937	79.5732	1408.48	22.9501	1.06791e-05	-1.18964	-2.60913e-06	0.016451	9.22284e-08	
938	90.5124	1395.31	25.5105	1.17074e-05	-1.33563	-2.88495e-06	0.0186234	1.10937e-07	
939	82.3498	1407.24	22.8718	1.2669e-05	-1.19829	-2.5388e-06	0.0166729	1.0103e-07	
940	87.6862	1401.77	24.4828	1.32624e-05	-1.28539	-2.7088e-06	0.0179465	1.0687e-07	
941	98.2172	1396.39	25.8936	1.70175e-05	-1.38506	-2.78152e-06	0.0195818	1.27954e-07	
942	81.2533	1411.22	22.2366	1.29293e-05	-1.17561	-2.44551e-06	0.016486	1.02617e-07	
943	70.6198	1416.97	20.5843	6.5426e-06	-1.06899	-2.43807e-06	0.0148114	8.22842e-08	
944	81.1162	1406.04	23.1356	1.16736e-05	-1.2078	-2.58268e-06	0.0167918	9.86943e-08	
945	90.3775	1405.17	23.7276	1.54676e-05	-1.26864	-2.59549e-06	0.0179096	1.17735e-07	
946	98.1053	1394.38	26.2976	1.64236e-05	-1.39623	-2.87932e-06	0.0196532	1.25207e-07	
947	82.2245	1408.06	22.9419	1.24656e-05	-1.20506	-2.52744e-06	0.0168158	1.0097e-07	
948	70.4872	1422.59	19.5758	1.10026e-05	-1.0306	-2.16074e-06	0.0143965	8.65233e-08	
949	77.0508	1410.5	21.8414	1.21954e-05	-1.13787	-2.3848e-06	0.0157559	9.1551e-08	
950	92.2875	1400.23	24.6838	1.56043e-05	-1.31601	-2.68524e-06	0.0185533	1.18916e-07	
951	93.5807	1398.88	24.7726	1.59629e-05	-1.32473	-2.67591e-06	0.0187254	1.20771e-07	
952	75.0443	1415.27	20.957	1.19554e-05	-1.09899	-2.30265e-06	0.0152978	9.1323e-08	
953	71.7391	1419.04	20.5937	9.12084e-06	-1.07192	-2.37068e-06	0.0148381	8.52316e-08	
954	77.3894	1411.72	21.8007	9.98534e-06	-1.14216	-2.51646e-06	0.0159131	9.54487e-08	
955	89.0068	1402.26	23.9741	1.51007e-05	-1.26769	-2.59615e-06	0.01776	1.12558e-07	
956	87.6311	1403.25	23.7555	1.44305e-05	-1.25746	-2.63983e-06	0.0176371	1.12558e-07	
957	80.2105	1403.2	23.5212	7.47115e-06	-1.21566	-2.79329e-06	0.016799	9.32444e-08	
958	83.8162	1406	23.434	1.36221e-05	-1.22768	-2.55152e-06	0.0170914	1.01849e-07	
959	68.384	1424.39	19.1185	1.06869e-05	-1.00088	-2.14308e-06	0.0139105	8.20852e-08	
960	90.9852	1404.44	23.7341	1.58041e-05	-1.27224	-2.5852e-06	0.0180021	1.19684e-07	
961	90.4118	1401.71	24.4075	1.48013e-05	-1.29417	-2.66976e-06	0.0181709	1.15514e-07	
962	95.2184	1397.79	25.2005	1.59442e-05	-1.34366	-2.7654e-06	0.018957	1.23656e-07	
963	70.4651	1423.66	19.6843	1.06932e-05	-1.03385	-2.20665e-06	0.0144294	8.44739e-08	
964	88.466	1404.58	23.555	1.46961e-05	-1.23862	-2.63275e-06	0.0172807	1.10218e-07	
965	96.4659	1422.85	19.7383	1.21982e-05	-1.07413	-2.4232e-06	0.0153381	1.10974e-07	
966	84.5894	1406.53	23.2657	1.29651e-05	-1.22763	-2.56936e-06	0.0171749	1.0528e-07	
967	81.6285	1404.55	23.7764	9.3017e-06	-1.23224	-2.75416e-06	0.01704	9.54903e-08	
968	73.7737	1415.15	21.2316	1.0439e-05	-1.1067	-2.37678e-06	0.0153561	8.80285e-08	
969	87.8242	1403.08	24.087	1.27818e-05	-1.2704	-2.66857e-06	0.0177869	1.0936e-07	
970	93.2182	1398.4	25.1162	1.5616e-05	-1.33667	-2.73719e-06	0.0188281	1.1896e-07	
971	93.2481	1403.91	24.2794	1.46327e-05	-1.30151	-2.77092e-06	0.0184345	1.2193e-07	
972	89.3533	1401.95	24.253	1.40711e-05	-1.28642	-2.67234e-06	0.0180857	1.14059e-07	
973	85.9002	1405.83	23.491	1.38212e-05	-1.24023	-2.57392e-06	0.017366	1.08017e-07	
974	94.593	1401.1	24.6328	1.58998e-05	-1.32045	-2.6904e-06	0.0187091	1.22609e-07	
975	70.311	1416.63	20.7508	5.73564e-06	-1.06827	-2.5004e-06	0.0146958	7.82669e-08	
976	76.5827	1408.17	22.7886	6.41614e-06	-1.17139	-2.72857e-06	0.0161193	8.61089e-08	
977	77.736	1411.51	21.5914	1.25625e-05	-1.13097	-2.37169e-06	0.0157405	9.58704e-08	
978	88.2533	1399.9	24.3192	1.44318e-05	-1.28005	-2.65654e-06	0.0178755	1.11531e-07	
979	91.8509	1400.94	24.8825	1.33362e-05	-1.32016	-2.79072e-06	0.018583	1.16797e-07	
980	71.066	1418.09	20.5199	8.70669e-06	-1.06364	-2.40652e-06	0.0146871	8.19236e-08	
981	76.9866	1414.95	21.3355	1.22123e-05	-1.12199	-2.37524e-06	0.0156488	9.44425e-08	
982	78.809	1409.16	22.2754	1.24609e-05	-1.16171	-2.39949e-06	0.016129	9.34729e-08	
983	89.0697	1400.98	24.4884	1.42706e-05	-1.2931	-2.6695e-06	0.0181091	1.11721e-07	
984	91.6494	1402.77	24.5272	1.50789e-05	-1.3005	-2.68224e-06	0.0182481	1.16422e-07	
985	91.6459	1400.73	24.8137	1.4757e-05	-1.31383	-2.73741e-06	0.0184534	1.16731e-07	
986	87.4125	1404.97	23.6932	1.47123e-05	-1.25704	-2.54399e-06	0.0176493	1.10763e-07	
987	81.5918	1407.3	22.76	1.30023e-05	-1.1935	-2.49349e-06	0.0166263	9.94473e-08	
988	88.7918	1401.27	24.2147	1.34979e-05	-1.27128	-2.67538e-06	0.0177291	1.09182e-07	
989	85.1026	1405.72	23.5815	1.23507e-05	-1.23913	-2.68304e-06	0.0173078	1.06364e-07	
990	84.4331	1417.75	20.5755	6.04937e-06	-1.04287	-2.31526e-06	0.0141455	6.49786e-08	
991	100.989	1391.44	26.7886	1.7031e-05	-1.43209	-2.88214e-06	0.0202486	1.30842e-07	
992	89.9636	1408.25	22.9934	1.51517e-05	-1.2444	-2.50936e-06	0.0177256	1.17884e-07	
993	97.7378	1396.29	25.648	1.6457e-05	-1.37228	-2.78472e-06	0.0194059	1.26152e-07	
994	90.0941	1398.58	25.3163	1.22052e-05	-1.32639	-2.83698e-06	0.0184949	1.10982e-07	
995	93.739	1395.55	25.6331	1.48469e-05	-1.35068	-2.76549e-06	0.0188983	1.15571e-07	
996	89.7268	1404.08	23.8894	1.51236e-05	-1.27305	-2.58697e-06	0.017962	1.15764e-07	
997	85.754	1405.11	23.4709	1.2624e-05	-1.24085	-2.63368e-06	0.0174099	1.09396e-07	
998	90.1028	1399.74	25.0414	1.43449e-05	-1.31326	-2.73398e-06	0.0183051	1.10954e-07	
999	97.0845	1399.46	25.0303	1.65449e-05	-1.34686	-2.7224e-06	0.0191343	1.27129e-07	
1000	83.4499	1405.25	23.5399	1.2855e-05	-1.23271	-2.57875e-06	0.0171688	1.0168e-07	
1001	92.2987	1398.38	24.902	1.54305e-05	-1.3211	-2.7021e-06	0.0185656	1.18421e-07	
1002	94.192	1396.03	25.7043	1.45598e-05	-1.35742	-2.85467e-06	0.019032	1.19637e-07	
1003	88.44	1400.82	24.0828	1.17914e-05	-1.2735	-2.74274e-06	0.0178772	1.12165e-07	
1004	79.212	1409.4	22.5968	9.76715e-06	-1.17771	-2.59723e-06	0.0163568	9.51691e-08	
1005	97.0847	1391.11	26.7631	1.5417e-05	-1.41254	-2.92059e-06	0.0198272	1.21012e-07	
1006	94.902	1397.33	24.9423	1.61312e-05	-1.33337	-2.71498e-06	0.0188588	1.22765e-07	
1007	91.4065	1396.98	25.4226	1.34351e-05	-1.33519	-2.79897e-06	0.0186403	1.12716e-07	
1008	74.2942	1414.67	21.6158	8.82788e-06	-1.12145	-2.55416e-06	0.0155172	8.71103e-08	
1009	88.1117	1403.73	24.2908	1.35137e-05	-1.28121	-2.69666e-06	0.0179526	1.09643e-07	
1010	85.0484	1402.86	23.8293	1.26197e-05	-1.24715	-2.65205e-06	0.0173754	1.04742e-07	
