led,intensity,S,M,L,Rods,Mel
6,2405,5.312995928757968e-07,1.7409868872901628e-05,2.03792252214669e-05,1.1082889020621444e-05,7.239213736336813e-06
6,2470,5.40038481619533e-07,1.777558246674408e-05,2.0811978513807475e-05,1.1312817331767297e-05,7.388343470798089e-06
6,2535,5.557614077403189e-07,1.8372675568660695e-05,2.1520064735717265e-05,1.168960298945432e-05,7.633715756121118e-06
6,2600,5.579424258774543e-07,1.848452014713611e-05,2.1653146811354127e-05,1.1757801448066267e-05,7.677335916653857e-06
6,2665,5.80301681266629e-07,1.8962611807261142e-05,2.2192783895209534e-05,1.2067381154429968e-05,7.880040408436706e-06
6,2730,6.081251647400892e-07,1.983779501972516e-05,2.323777239616648e-05,1.2614715572238468e-05,8.235387097562992e-06
6,2795,6.179195412793607e-07,2.019741428792174e-05,2.3662873428871537e-05,1.2842909939745157e-05,8.384491428973725e-06
6,2860,6.336476007775546e-07,2.075036531623534e-05,2.4315423305442043e-05,1.3194886917104944e-05,8.615200511218335e-06
6,2925,6.383375749359441e-07,2.0957247095044535e-05,2.456613174289403e-05,1.3318687684363522e-05,8.69318497244101e-06
6,2990,6.54501757758329e-07,2.1566582044355994e-05,2.528649476924033e-05,1.3706659294688373e-05,8.947364199157102e-06
6,3055,6.717932566156011e-07,2.194758478047246e-05,2.5716288841819948e-05,1.394051274616041e-05,9.093870595095038e-06
6,3120,6.85878521464224e-07,2.258535545722895e-05,2.6473977704776367e-05,1.4339131508400941e-05,9.35132096424746e-06
6,3185,6.929065553231836e-07,2.2823532462236925e-05,2.6746892989299152e-05,1.4497560809964158e-05,9.457525022849336e-06
6,3250,7.071016889155261e-07,2.33398183774326e-05,2.7366707660310235e-05,1.4815870195996412e-05,9.662235201868183e-06
6,3315,7.130422150919713e-07,2.3524074232936693e-05,2.7583140371174398e-05,1.4933559870444724e-05,9.739567878136047e-06
6,3380,7.304232197830815e-07,2.4203841665194115e-05,2.8388342002514796e-05,1.5364072440029575e-05,1.0020640497369703e-05
6,3445,7.390752660557889e-07,2.4507434318781004e-05,2.875010331041317e-05,1.5554392292554378e-05,1.0144441446387152e-05
6,3510,7.476030133161981e-07,2.4720884508493406e-05,2.898512555803516e-05,1.5685261948237342e-05,1.0225472149935461e-05
6,3575,7.828872389468653e-07,2.5719183260147663e-05,3.016103069204536e-05,1.6308249692931567e-05,1.0627240702665936e-05
6,3640,7.900354320503655e-07,2.6015057167131574e-05,3.0511213535307427e-05,1.649370758410754e-05,1.074735516745255e-05
6,3705,8.020371701051942e-07,2.6574180000467338e-05,3.1173017477956814e-05,1.684462669085013e-05,1.0974316162954622e-05
6,3770,8.123546169528566e-07,2.6834323674720524e-05,3.148072498879037e-05,1.7011125055109108e-05,1.1084340799890601e-05
6,3835,8.01296176433459e-07,2.6745830786227013e-05,3.136200957697921e-05,1.695750345027787e-05,1.1047983655959447e-05
6,3900,8.440539501204336e-07,2.798142848748924e-05,3.284669997598981e-05,1.7727691712339925e-05,1.1548608865218923e-05
6,3965,8.757553453032565e-07,2.8842258712151355e-05,3.3846742783677096e-05,1.826706904210537e-05,1.1896089819765335e-05
6,4030,8.814947307456179e-07,2.9136815280151437e-05,3.42042387482604e-05,1.844186226614608e-05,1.2005475892508456e-05
6,4095,8.789604309650228e-07,2.9046401584166304e-05,3.409369374087477e-05,1.8386558620730426e-05,1.1969980128512466e-05
7,0,4.75203233389594e-16,7.953153156544033e-12,1.5111870918166635e-11,1.220785238864695e-12,2.282784584736754e-13
7,65,2.240010704753134e-12,1.1342828503062753e-08,2.246212323345034e-08,2.458094144737495e-09,6.968813362631166e-10
7,130,4.468583276172782e-11,1.0623953974644676e-07,2.0348741249434734e-07,2.5813362824977616e-08,8.337347593849471e-09
7,195,1.9381651496749584e-09,2.3819632147289992e-07,4.534380566034319e-07,6.003817577769595e-08,2.090910693852871e-08
7,260,4.739084245156117e-09,3.763236802916435e-07,7.145263540909866e-07,9.650409357653559e-08,3.4950568002781776e-08
7,325,9.320921908988925e-09,6.025467452850701e-07,1.1423380180760533e-06,1.5632117407788866e-07,5.7913935691496775e-08
7,390,1.605727459574619e-08,8.532909779574889e-07,1.6158162812778907e-06,2.2390854536954368e-07,8.514385603002943e-08
7,455,2.0667141405726907e-08,1.0451109351782093e-06,1.976235729877211e-06,2.7576756283847006e-07,1.0571996803780162e-07
7,520,2.65535275424776e-08,1.3385515266587192e-06,2.530526537279864e-06,3.533401564247706e-07,1.3557112827658496e-07
7,585,3.340018421368334e-08,1.6619870121541537e-06,3.1396558206737825e-06,4.396127720738568e-07,1.6904050375916425e-07
7,650,3.722075065896696e-08,1.7523091067895124e-06,3.3093220744508355e-06,4.651539568049881e-07,1.8034866752284727e-07
7,715,5.0148135296664204e-08,2.2527990953027317e-06,4.250175800698627e-06,6.007950120032301e-07,2.3471384369107209e-07
7,780,5.6618508372271186e-08,2.5984177090675536e-06,4.901342186171963e-06,6.92313605471258e-07,2.69729635655586e-07
7,845,5.901990460900485e-08,2.7416066832416127e-06,5.167512000547532e-06,7.310007502867714e-07,2.8451282614516973e-07
7,910,7.007885070220122e-08,3.1926502080996125e-06,6.015883684723386e-06,8.527927872014346e-07,3.3298114092086173e-07
7,975,7.274831756713324e-08,3.4168909417190407e-06,6.436508534790123e-06,9.118161661879368e-07,3.546162038266526e-07
7,1040,8.026999572060293e-08,3.7495750476921202e-06,7.056534666920227e-06,1.002095151880997e-06,3.9019584701217246e-07
7,1105,9.397695452114445e-08,4.066243047753492e-06,7.651590328054868e-06,1.0924750334904034e-06,4.304273481737853e-07
7,1170,9.810566383099561e-08,4.373403648382982e-06,8.225405376489875e-06,1.174559306945701e-06,4.6114939117642885e-07
7,1235,1.0619900955173151e-07,4.691284922100572e-06,8.824332628384298e-06,1.2598437171586786e-06,4.951060034636046e-07
7,1300,1.084952613047583e-07,4.939963238600986e-06,9.288669540557607e-06,1.325902236173532e-06,5.193317808368307e-07
7,1365,1.204994451442169e-07,5.286534161981194e-06,9.936972500492537e-06,1.4228001503131003e-06,5.607543189921861e-07
7,1430,1.2190143244641403e-07,5.49242684674106e-06,1.0322615310150336e-05,1.4760044051635467e-06,5.792821713883103e-07
7,1495,1.2559009655490227e-07,5.773035626468766e-06,1.0838786316613621e-05,1.5527033246829677e-06,6.0828646530504e-07
7,1560,1.3816174239035906e-07,6.077224192302184e-06,1.14122872187838e-05,1.6384003755529673e-06,6.458200630150571e-07
7,1625,1.4598510350609117e-07,6.442120984475561e-06,1.2096256176738531e-05,1.7369078915871914e-06,6.846607336675183e-07
7,1690,1.500194373515906e-07,6.647830679093434e-06,1.2479281309124412e-05,1.7928912305260004e-06,7.06419945790597e-07
7,1755,1.5134624205141415e-07,6.909626457261802e-06,1.2960580947891659e-05,1.8629006292774298e-06,7.315725743922955e-07
7,1820,1.6559563795933713e-07,7.224097361794188e-06,1.3555089355903363e-05,1.9518726648768848e-06,7.714112029840333e-07
7,1885,1.6964021647096214e-07,7.592592760085568e-06,1.4239768245654999e-05,2.051048516259225e-06,8.084125511125159e-07
7,1950,1.8481730313220627e-07,7.797200984850018e-06,1.4619511347831608e-05,2.1147376421528e-06,8.412240956841525e-07
7,2015,1.8964872579757121e-07,8.16715400887672e-06,1.5306917756578696e-05,2.2144947493800705e-06,8.786332042355314e-07
7,2080,1.9337425746966982e-07,8.391705850437245e-06,1.5728167691787718e-05,2.274221337691201e-06,9.011211991177444e-07
7,2145,1.9755311321495714e-07,8.598964728928897e-06,1.6104926248158455e-05,2.3332661247456796e-06,9.249685059064986e-07
7,2210,2.0088611158832423e-07,8.865723545331123e-06,1.660203840592702e-05,2.4046926181039794e-06,9.51414317505863e-07
7,2275,2.1632354693209154e-07,9.189943101562343e-06,1.720401395524268e-05,2.499044378154153e-06,9.94702178787983e-07
7,2340,2.1916421737708804e-07,9.495212437147683e-06,1.7770875427686354e-05,2.581057529795798e-06,1.0249675634594278e-06
7,2405,2.2294494213413343e-07,9.79914677775939e-06,1.83376823928767e-05,2.6625389078351153e-06,1.0552314822098022e-06
7,2470,2.2740760604711461e-07,1.0000385431568336e-05,1.8704811279961937e-05,2.7196194767416672e-06,1.0783627928493236e-06
7,2535,2.3832108889166288e-07,1.0350558606648435e-05,1.935953482979336e-05,2.8177167559575865e-06,1.1198280869077378e-06
7,2600,2.5148790171227937e-07,1.0625629508894797e-05,1.9869481057604656e-05,2.897879978160466e-06,1.1565335895493547e-06
7,2665,2.5393747771856517e-07,1.079866425521033e-05,2.0183396817477877e-05,2.9469376270963033e-06,1.1757071521090647e-06
7,2730,2.5684414050709025e-07,1.117586239746578e-05,2.089072214283297e-05,3.045876014983925e-06,1.211379425952979e-06
7,2795,2.617122220547855e-07,1.1352446672306844e-05,2.120972217421832e-05,3.0973135994239174e-06,1.2327415556034537e-06
7,2860,2.635414047467482e-07,1.1574835549840239e-05,2.161355089911353e-05,3.1586658807867583e-06,1.2555843284578586e-06
7,2925,2.6865360598941994e-07,1.1812523693966655e-05,2.205380502395343e-05,3.224859972089641e-06,1.2820072306524093e-06
7,2990,2.8529197849122623e-07,1.2214388293775903e-05,2.2797735474353737e-05,3.342259992807535e-06,1.3349083475275982e-06
7,3055,2.8631191653065067e-07,1.2442144512173072e-05,2.3218916793997805e-05,3.4030969852855556e-06,1.3566829464597284e-06
7,3120,3.061210992700358e-07,1.2793859859175325e-05,2.386318556834989e-05,3.5105588328223915e-06,1.4083496815840428e-06
7,3185,3.072431451602884e-07,1.297173601056384e-05,2.4191160261682254e-05,3.558562440475949e-06,1.42609280180374e-06
7,3250,3.1121033935706627e-07,1.3230187451865303e-05,2.4668797327262514e-05,3.6286823561454343e-06,1.4525592789495656e-06
7,3315,3.161114569842521e-07,1.348210470111082e-05,2.513080791989283e-05,3.7006686575574473e-06,1.4819685387846864e-06
7,3380,3.1784945941464735e-07,1.3799366439779687e-05,2.5713224029629133e-05,3.787268024954083e-06,1.5139335332232228e-06
7,3445,3.210197821325939e-07,1.4001562197241377e-05,2.6081463724888465e-05,3.84378876219955e-06,1.5354393616287044e-06
7,3510,3.27631496112937e-07,1.4306767964466931e-05,2.6649503908684496e-05,3.9280975412564985e-06,1.5689828531658773e-06
7,3575,3.4693740431120024e-07,1.4588485407751091e-05,2.716671738838402e-05,4.0155281970248024e-06,1.6132493057362397e-06
7,3640,3.480398923189577e-07,1.47242970039737e-05,2.740779545651392e-05,4.0552016940158736e-06,1.6288559391306918e-06
7,3705,3.5173980079901244e-07,1.497419951794079e-05,2.7861836629700095e-05,4.125562733284666e-06,1.6561861185703775e-06
7,3770,3.5718513304384826e-07,1.5330015155303008e-05,2.852183843430551e-05,4.22335800115159e-06,1.694293183195837e-06
7,3835,3.612638449211265e-07,1.5583816733970487e-05,2.898154049100661e-05,4.296240443018319e-06,1.7232062353537723e-06
7,3900,3.8913066061277397e-07,1.5903652442437818e-05,2.9575294844050752e-05,4.396414138119768e-06,1.7761193534122577e-06
7,3965,4.0279672813574224e-07,1.6779513889323225e-05,3.117174542191143e-05,4.645952179440358e-06,1.8760512329317975e-06
7,4030,4.073890334973958e-07,1.7071913688968827e-05,3.167649174832601e-05,4.7365626076961765e-06,1.914054070527537e-06
7,4095,4.1310641348535203e-07,1.7283346280016987e-05,3.207421872007467e-05,4.793388908652101e-06,1.936225532379295e-06
8,0,4.960270895992302e-16,8.301670117620218e-12,1.5774118355815838e-11,1.2742813953321345e-12,2.382818645580171e-13
8,65,5.237891847738321e-14,6.9266019619438845e-09,3.829047874385067e-08,4.963246277730526e-10,6.635856565294397e-11
8,130,2.8880180306540805e-09,3.188536263635207e-08,1.571332669561805e-07,5.839103596183398e-09,3.828794849510598e-09
8,195,1.0424299499650677e-08,7.20705957694317e-08,3.381763394272931e-07,1.748345023301182e-08,1.3068394431531726e-08
8,260,1.5697105076794358e-08,1.0984929027876962e-07,5.138990051000889e-07,2.6829110858821843e-08,2.0067283797714793e-08
8,325,2.1123165254337507e-08,1.2525037293792534e-07,5.741554047428574e-07,3.401678634782432e-08,2.647657203136958e-08
8,390,2.0857845860529482e-08,1.252300560299327e-07,5.736172128253091e-07,3.383303779861925e-08,2.625966559098206e-08
8,455,2.4661642779802425e-08,1.5641425079803598e-07,7.225350324162105e-07,4.071648405789318e-08,3.116275952323397e-08
8,520,2.4227767339150452e-08,1.5559447584246724e-07,7.220743361184111e-07,3.989462035444015e-08,3.042237776569617e-08
8,585,2.8497836114443977e-08,1.864561022353481e-07,8.662183780389103e-07,4.760558416718656e-08,3.61834256337506e-08
8,650,2.8955316494789192e-08,1.8735557388365417e-07,8.703177015052782e-07,4.790246239250192e-08,3.644641047386356e-08
8,715,3.568862360831395e-08,2.2057826535949445e-07,1.0173449619204965e-06,5.8467649352078306e-08,4.5040977291613454e-08
8,780,3.5291016566846505e-08,2.2242625447476745e-07,1.0303472519172906e-06,5.792275160290176e-08,4.434726721470046e-08
8,845,3.614935491812915e-08,2.246235221018495e-07,1.0397190129021857e-06,5.882986929698087e-08,4.518667233281876e-08
8,910,4.617547873843715e-08,2.611834580239226e-07,1.1895432792524372e-06,7.319969984708405e-08,5.7483787533847864e-08
8,975,3.8105957625690036e-08,2.4800255698331817e-07,1.1582098479198026e-06,6.282284500822255e-08,4.775611537884832e-08
8,1040,4.672439910127772e-08,2.8833824583788053e-07,1.3342527992914902e-06,7.619030156172762e-08,5.867483612082528e-08
8,1105,4.6586583733395346e-08,2.894701119945009e-07,1.3410737039730507e-06,7.585280528691685e-08,5.8288624769755993e-08
8,1170,5.235234638526943e-08,3.0341481295126424e-07,1.3902065825769779e-06,8.372485612620309e-08,6.541317913951918e-08
8,1235,5.211944758097559e-08,3.1819016012893516e-07,1.4696168484018852e-06,8.504378040493519e-08,6.570415191554694e-08
8,1300,5.27960094896518e-08,3.2185260807214584e-07,1.487427308369902e-06,8.597319868407967e-08,6.644584112341368e-08
8,1365,6.187224401049805e-08,3.599701805481725e-07,1.6532699992533372e-06,9.924815889672827e-08,7.754318187454688e-08
8,1430,6.166719606119285e-08,3.602319693517342e-07,1.6556175626231389e-06,9.872486961327522e-08,7.694807686683146e-08
8,1495,6.217468023891884e-08,3.753096899821176e-07,1.7380452573223992e-06,1.0032433999479289e-07,7.77049897741112e-08
8,1560,6.155428360260195e-08,3.835593714235432e-07,1.7844619658918613e-06,1.0053655718165194e-07,7.723110390773564e-08
8,1625,6.253678942812878e-08,3.8783042493208215e-07,1.803495495111039e-06,1.0204140492128284e-07,7.84856011724978e-08
8,1690,7.465834149400032e-08,4.2688743714541083e-07,1.958125657501143e-06,1.1926050387645286e-07,9.351113329048692e-08
8,1755,7.538696737235708e-08,4.2820943492194095e-07,1.96440338913104e-06,1.20028810757806e-07,9.423931607701946e-08
8,1820,7.538056036828051e-08,4.4446336092566684e-07,2.052609151489363e-06,1.211334687286778e-07,9.426986016258182e-08
8,1885,7.473949099528502e-08,4.549004989964927e-07,2.1110235037633427e-06,1.2176015325399217e-07,9.415366489577957e-08
8,1950,7.390996242173389e-08,4.562155635167665e-07,2.1198717498553798e-06,1.2085858832696435e-07,9.30041635177223e-08
8,2015,8.400846609059079e-08,4.863927869853699e-07,2.2436073600975016e-06,1.3417287099546462e-07,1.0474559998713081e-07
8,2080,8.405051774468934e-08,4.901774558221152e-07,2.2623884527840478e-06,1.3506402240902583e-07,1.0537155740466272e-07
8,2145,8.459199858871244e-08,5.077803436599426e-07,2.3561303681044474e-06,1.3727120717060177e-07,1.0650169595245542e-07
8,2210,9.546305599927396e-08,5.255669410808666e-07,2.408155108733103e-06,1.5064918098936506e-07,1.191532103498729e-07
8,2275,9.775503256269123e-08,5.313163864602478e-07,2.4262637000080566e-06,1.535693519228486e-07,1.2186673474284197e-07
8,2340,9.598966326093969e-08,5.484766940337951e-07,2.524727727176077e-06,1.5422119441999952e-07,1.2102990482520715e-07
8,2405,9.679437867251489e-08,5.54658991517999e-07,2.560682285913965e-06,1.5461318823678105e-07,1.21195412061608e-07
8,2470,9.550410370765092e-08,5.72039793647789e-07,2.65833374874275e-06,1.5480368889396378e-07,1.199835226771771e-07
8,2535,9.610803816595817e-08,5.77775294172239e-07,2.685777982641655e-06,1.563049998740359e-07,1.2110827307408683e-07
8,2600,9.638672521235252e-08,5.76512854884359e-07,2.6815977511305607e-06,1.564209328703206e-07,1.2135823257768196e-07
8,2665,1.1093679275876675e-07,6.165548561784926e-07,2.837270550674839e-06,1.7515535530770134e-07,1.381096711348326e-07
8,2730,1.1053961318478584e-07,6.223240155536094e-07,2.8697891585038778e-06,1.7602501599132103e-07,1.3858417736912798e-07
8,2795,1.0846826395394078e-07,6.338626532632755e-07,2.9427973273440607e-06,1.743127701995278e-07,1.3591069894636103e-07
8,2860,1.0574343246708598e-07,6.299380629928261e-07,2.935044011523483e-06,1.7106953797848674e-07,1.3286226274898016e-07
8,2925,1.0949572935977715e-07,6.409541345913979e-07,2.979330283822975e-06,1.7628146874169174e-07,1.375605328295755e-07
8,2990,1.1001676348674738e-07,6.655526291062089e-07,3.1142886333896904e-06,1.7847696615979562e-07,1.379659536250912e-07
8,3055,1.1074199201272243e-07,6.676259974745702e-07,3.1204154293643353e-06,1.7965660461557566e-07,1.3905228535648633e-07
8,3120,1.2860816298873607e-07,6.991712446206325e-07,3.213963233897143e-06,2.0235323854794784e-07,1.6032466250163922e-07
8,3185,1.2737951242576923e-07,7.039993898585565e-07,3.2451072666020926e-06,2.0145747798784385e-07,1.589099431063635e-07
8,3250,1.316410543268509e-07,7.175525836212408e-07,3.311828342683049e-06,2.058142982778069e-07,1.628799807840171e-07
8,3315,1.2740597967094282e-07,7.267056882430303e-07,3.3753860081174284e-06,2.0315913139733548e-07,1.592513773583543e-07
8,3380,1.2946551107365044e-07,7.386467548478517e-07,3.4352685628079886e-06,2.0649191237876877e-07,1.619484011700857e-07
8,3445,1.2830038672792685e-07,7.471883490319025e-07,3.483628822804353e-06,2.063664571833838e-07,1.6115446923889394e-07
8,3510,1.2859335699330896e-07,7.559492964329977e-07,3.5351801510336752e-06,2.068393560953887e-07,1.61079215385295e-07
8,3575,1.2791931746060427e-07,7.647212523577275e-07,3.5899412578073878e-06,2.0676724670805208e-07,1.6039869581549056e-07
8,3640,1.2690689731573795e-07,7.671364231342431e-07,3.6086981336005334e-06,2.0654980313754251e-07,1.5996175204674474e-07
8,3705,1.282468192926819e-07,7.786888294680819e-07,3.66659230609885e-06,2.087696131512501e-07,1.614990658392391e-07
8,3770,1.4320825673834374e-07,7.99291691970968e-07,3.707524868852809e-06,2.2697136946941106e-07,1.7870303545613016e-07
8,3835,1.4323085818927873e-07,8.061234359454229e-07,3.7503499743390145e-06,2.2773750307630115e-07,1.7907205634652348e-07
8,3900,1.4043108282507746e-07,8.043843648191042e-07,3.7510821597783853e-06,2.2467761822174556e-07,1.7604340810964384e-07
8,3965,1.4190449252729027e-07,8.065938733177588e-07,3.7619631974001226e-06,2.2610092893853654e-07,1.7739494868733445e-07
8,4030,1.4196483511648757e-07,8.068768717920524e-07,3.763024184748474e-06,2.2639172891353102e-07,1.7768256596861264e-07
8,4095,1.379792790374433e-07,7.956954857443831e-07,3.7239923857185614e-06,2.202526159473445e-07,1.72009267933772e-07
9,0,5.374358653292363e-16,8.994707083202772e-12,1.7091041841914033e-11,1.3806600517001307e-12,2.5817392026246546e-13
9,65,2.0822975014428508e-13,2.7877658522476053e-09,2.4737393749584538e-08,1.623019953805109e-10,2.3155611473865727e-11
9,130,2.759731213536284e-09,1.1030237225645788e-08,7.066520973430206e-08,3.943666568771914e-09,3.392832954584339e-09
9,195,1.2418616855120749e-08,3.250589867512238e-08,1.7335129884935982e-07,1.661474314066043e-08,1.5132248653769277e-08
9,260,1.7812195620385903e-08,4.720730526775666e-08,2.544515772009027e-07,2.3706766117473782e-08,2.1526374418005257e-08
9,325,2.3828015874807133e-08,6.281266690764681e-08,3.376626261620718e-07,3.166161136256178e-08,2.8766028034625016e-08
9,390,2.840162914957645e-08,7.181001822650184e-08,3.779254622788441e-07,3.738031001595884e-08,3.41371207830506e-08
9,455,3.544726971013624e-08,8.913212915314573e-08,4.6391455352374813e-07,4.692209899029303e-08,4.2822581206381696e-08
9,520,3.495590226064994e-08,8.839432969743599e-08,4.622516022946913e-07,4.634764724551346e-08,4.2340731409221534e-08
9,585,4.6333388850462676e-08,1.1383813488791727e-07,5.846308574025828e-07,6.10762803305117e-08,5.591542209019553e-08
9,650,4.618039842652693e-08,1.1402793234305031e-07,5.874715772244201e-07,6.084350614365583e-08,5.5648086594102805e-08
9,715,5.3451852553300404e-08,1.3341234069182456e-07,6.933114172976646e-07,7.040863170520721e-08,6.440774232544825e-08
9,780,5.3232140606544294e-08,1.3450850315825416e-07,7.017461337633303e-07,7.035198238150063e-08,6.411988586300578e-08
9,845,6.163043292231072e-08,1.5171953732168022e-07,7.81449238332042e-07,8.102172687663772e-08,7.421811177901162e-08
9,910,6.145228656676525e-08,1.5666667253043907e-07,8.20580759407342e-07,8.137919325911338e-08,7.417658847085821e-08
9,975,6.865814780982845e-08,1.6816560796546436e-07,8.631518026284831e-07,9.016713012666598e-08,8.26125480706301e-08
9,1040,7.552245282901896e-08,1.8370624368649926e-07,9.356421043199449e-07,9.945024499204604e-08,9.110465017366577e-08
9,1105,7.470075416005064e-08,1.8401994497938172e-07,9.467804050838817e-07,9.831722794003451e-08,8.99889490883381e-08
9,1170,8.402980598438249e-08,2.0628100562280282e-07,1.0567528741187163e-06,1.1050697455604727e-07,1.0112165346907885e-07
9,1235,8.293461041987214e-08,2.0716660392680167e-07,1.0639964445518256e-06,1.1006866927618931e-07,1.0043498615795962e-07
9,1300,9.739677153078078e-08,2.327470572389889e-07,1.1684975698773075e-06,1.2824906876982333e-07,1.1765937222862635e-07
9,1365,9.725535849246383e-08,2.343919486713304e-07,1.1858894947399707e-06,1.2773328628778193e-07,1.171132174566944e-07
9,1430,9.328112024680564e-08,2.348027551332869e-07,1.217769349125699e-06,1.2342970159690612e-07,1.1270528408299933e-07
9,1495,1.0977406578850109e-07,2.6204611545549195e-07,1.3131308605606654e-06,1.4420996075620087e-07,1.3227784990512942e-07
9,1560,1.0989159419998131e-07,2.6432746344165626e-07,1.3339622953100793e-06,1.4448853573885392e-07,1.3255235585419127e-07
9,1625,1.1000555060520619e-07,2.728698812324146e-07,1.404059672507831e-06,1.4495659563604324e-07,1.324158119354337e-07
9,1690,1.0284045324167911e-07,2.619086792471704e-07,1.3751679863541446e-06,1.3560960599960818e-07,1.2378151942377666e-07
9,1755,1.1497681181505982e-07,2.8853007230165633e-07,1.4962984817287965e-06,1.5176089082860572e-07,1.385464114244437e-07
9,1820,1.277692457306933e-07,3.077078941320037e-07,1.541006251699194e-06,1.6929403333263603e-07,1.5515873263849407e-07
9,1885,1.3007026943193717e-07,3.1824078517557914e-07,1.621560543483202e-06,1.7091368456311236e-07,1.5621319720506522e-07
9,1950,1.3064292767636742e-07,3.223950028655127e-07,1.650752293690759e-06,1.7249343432652627e-07,1.5771107945825435e-07
9,2015,1.2862820689442392e-07,3.2374664163494137e-07,1.6782750952056391e-06,1.7025810421092658e-07,1.5543512255166338e-07
9,2080,1.4078940352002758e-07,3.445416092609936e-07,1.753328237650834e-06,1.8549273768992136e-07,1.697200481926404e-07
9,2145,1.3929115742190323e-07,3.455747606187659e-07,1.7771942709178496e-06,1.8353359004360878e-07,1.676569065086173e-07
9,2210,1.5137669124033979e-07,3.7103520200858503e-07,1.876035611433011e-06,2.0121914592989778e-07,1.839759059889789e-07
9,2275,1.556053568357684e-07,3.746514346548472e-07,1.889673464160733e-06,2.0434958027230382e-07,1.8712031302995698e-07
9,2340,1.5482044036086964e-07,3.826852330745738e-07,1.9682196199785507e-06,2.035156868753807e-07,1.861252694691338e-07
9,2405,1.5503067097419388e-07,3.8431027169692257e-07,1.9732290060060004e-06,2.0502090738061052e-07,1.874222439082849e-07
9,2470,1.5253504698721318e-07,3.9202994358256994e-07,2.0436803795028522e-06,2.0367991907769778e-07,1.8525367890410806e-07
9,2535,1.7431349351083426e-07,4.193031337305608e-07,2.1206226206748383e-06,2.2841712081228587e-07,2.0947301147321833e-07
9,2600,1.72034483803833e-07,4.1678591054544443e-07,2.120549750238293e-06,2.2544666960071734e-07,2.065877894590711e-07
9,2665,1.7407409108042492e-07,4.2782077725841216e-07,2.1908190536678912e-06,2.2884716947871146e-07,2.094089584903678e-07
9,2730,1.70989723483157e-07,4.3087805927391606e-07,2.2246407156977348e-06,2.268773595494128e-07,2.067944934328109e-07
9,2795,1.9622157349385876e-07,4.6198492798645176e-07,2.3005058857955226e-06,2.570531512750211e-07,2.363391654089855e-07
9,2860,1.9404847263370612e-07,4.6765038154263174e-07,2.357404822959866e-06,2.547198264152237e-07,2.3324857421092837e-07
9,2925,1.9633545680078384e-07,4.725772307197494e-07,2.3805736682818967e-06,2.583713893228607e-07,2.3681489961546467e-07
9,2990,1.9822405154340397e-07,4.788871370083918e-07,2.4255446769578462e-06,2.6015399007569995e-07,2.384521136010138e-07
9,3055,1.9560406075340295e-07,4.804416797522156e-07,2.4495881016835282e-06,2.583138539699397e-07,2.3622634931447383e-07
9,3120,1.9401888104329945e-07,4.884552465639923e-07,2.535510929389597e-06,2.561550948098869e-07,2.335918697092094e-07
9,3185,1.9791386774181952e-07,4.934905624799025e-07,2.5460075504670505e-06,2.615191153017015e-07,2.390629866979643e-07
9,3250,1.8092686726555585e-07,4.785940326738796e-07,2.5458407269495866e-06,2.419675316681522e-07,2.1949181566342385e-07
9,3315,2.196745058165379e-07,5.306070154337391e-07,2.6777852303468227e-06,2.886943260145907e-07,2.6421601888386017e-07
9,3380,2.202600440036734e-07,5.343666581160796e-07,2.694851530651396e-06,2.9083047874842513e-07,2.661373059241487e-07
9,3445,2.2447996172464042e-07,5.482389674989822e-07,2.7779309540620786e-06,2.9618792197146424e-07,2.707876198315986e-07
9,3510,2.241373634147179e-07,5.427699959412247e-07,2.7647069320338387e-06,2.9265627993584703e-07,2.6819742590146287e-07
9,3575,2.2088113049201065e-07,5.563201706993915e-07,2.8796268580559547e-06,2.9236850330190455e-07,2.664947498474351e-07
9,3640,2.2058177968804566e-07,5.588747711159201e-07,2.899662731227221e-06,2.9193666539903333e-07,2.658833766519704e-07
9,3705,2.2641192115849647e-07,5.702129369531572e-07,2.9486115356738016e-06,2.993622748024142e-07,2.7274040137148903e-07
9,3770,2.395304857789254e-07,5.911940193757738e-07,3.0221931889847447e-06,3.1640415447871807e-07,2.889261469715254e-07
9,3835,2.6223825210480763e-07,6.194818888138135e-07,3.0832817976588956e-06,3.4411495561965093e-07,3.161490012185727e-07
9,3900,2.6036930589668873e-07,6.221477775585903e-07,3.129760909145112e-06,3.405896784268227e-07,3.12456540726256e-07
9,3965,2.562902415077136e-07,6.247065130745202e-07,3.1579550263416704e-06,3.3865644690502555e-07,3.096815735526394e-07
9,4030,2.6012488775456413e-07,6.271656100870003e-07,3.1615652179829075e-06,3.419733466547084e-07,3.133853914780815e-07
9,4095,2.630494693805548e-07,6.309178372985873e-07,3.17911325248744e-06,3.441684265701778e-07,3.153099134880525e-07
