led,intensity,S,M,L,Rods,Mel
2,650,1538.016104633429,687.6990640314011,423.64247854664217,1616.2288115865838,1963.4789052541014
2,715,1666.7895633651262,739.9172123062272,456.99077316832404,1740.555961963592,2115.235776194368
2,780,1820.1908309144476,802.7144338163652,496.5099299933754,1892.5179762748387,2301.500187469387
2,845,1875.758730549641,839.8831666302913,526.7426881465079,1957.5215109810838,2374.7267447639015
2,910,2089.7831789521806,927.9833376487068,578.3376051714043,2175.3308847931276,2641.9273223214805
2,975,2104.001400511082,944.9301518542895,592.0265452473565,2199.0291014240715,2665.448318643287
2,1040,2445.006160696858,978.4053291813727,609.2823753029462,2336.060681252089,2839.8388054470715
2,1105,2366.075242430572,1057.0907077069792,661.9354224311512,2460.32154718268,2982.966078654927
2,1170,2534.982779269501,1121.9867647713145,696.7302716972916,2630.2858086720626,3192.265894430682
2,1235,2720.1516131642957,1092.3544551388277,683.1297245210452,2599.4560577663165,3157.8281402147272
2,1300,2760.025884934038,1230.4078184652199,773.0160512866142,2866.3834976585235,3474.079281285437
2,1365,2904.1642923908694,1296.1258329580205,809.431017819493,3018.3677399044673,3656.5815534732887
2,1430,2950.8800710202677,1306.6708748219137,813.4084154705109,3060.771646432382,3712.828312019669
2,1495,3172.63730994786,1403.3850430254524,877.4978692212494,3279.6677765052027,3977.471540686802
2,1560,3192.6404253900932,1407.013186510285,873.1843501367479,3300.9677073481403,4005.527920149512
2,1625,3528.658206800956,1410.738255316642,885.3129469614241,3354.684206184764,4074.943119762041
2,1690,3437.725499837614,1511.8002567789977,935.2749996497145,3551.1289753131855,4308.9071210839165
2,1755,3579.533376051674,1590.6557630140042,993.1086111354655,3706.617609343569,4490.485394091222
2,1820,3678.540400892868,1605.149329117244,1002.8463445843704,3763.5430770472167,4571.8088013345705
2,1885,3781.94404046632,1685.5939764308573,1057.2394408174396,3922.8092083943557,4752.415223520177
2,1950,3945.772153670858,1745.2078836495664,1086.2445690352909,4084.051428616013,4951.1637005616885
2,2015,3991.6772499165286,1770.6480035747452,1106.125828553102,4130.892616126699,5005.301323429478
2,2080,4230.2420040219,1872.1127962326648,1167.759293031264,4375.473986166112,5304.0747873734135
2,2145,4241.865091552672,1879.3860528028488,1175.283080174588,4386.778487430147,5317.106558850238
2,2210,4602.6178851720115,1841.3245433837146,1155.0997649688234,4370.922435934993,5305.364882723666
2,2275,4484.967555781309,1975.041100850606,1231.345896149964,4628.523756547046,5613.016589848013
2,2340,4592.559587451058,2026.585409226333,1261.7375821612422,4744.561618312658,5752.076965825516
2,2405,4777.58273479109,2127.2769563178763,1338.3183733073163,4947.067963707491,5990.767879471748
2,2470,4827.947751773531,2142.7696130034165,1343.6575088895834,4990.533086296167,6044.2232581654625
2,2535,5201.57297295907,2083.264109939659,1304.877117752609,4950.067252340234,6008.369187840293
2,2600,5037.874993470677,2228.9822487600372,1392.2030632709907,5205.399820493683,6307.8308165274
2,2665,5247.115293006623,2314.305459329921,1440.6253708132435,5419.78445517374,6569.317762056493
2,2730,5287.3609018388015,2340.3644491715318,1462.4714664871203,5461.829918031822,6617.439213254328
2,2795,5401.69124622229,2385.362423256044,1482.6627691044298,5581.870940909911,6765.348520014709
2,2860,5429.575179849544,2413.5776289508262,1512.4797891654246,5620.331436652753,6805.469638006971
2,2925,5629.589410870505,2497.2587845872763,1559.6324395518532,5822.467084188936,7051.668505059549
